"id1","id2","id3","id4","sav_no","s3bv_51","s3bv_52ii","s3bv_53i","s3bv_53ii","s3bv_54","s3bv_55","s3bv_56i","s3bv_56ii","s3bv_57i","s3bv_57ii","s3bv_57iii","s3bv_57iv","s3bv_57v","s3bv_58","s3bv_59i","s3bv_59ii","s3bv_60i","s3bv_61","s3v_61_1","s3v_61_2","s3v_61_3","s3v_61_4","s3v_61_5","s3v_61_6","hhno"
7,115,268,16,2,2,1,,,1,,70,,,,,,,,,,,,,,,,,,107268016
7,125,269,5,1,1,1,40,,2,,,,,,,,,,,,,,,,,,,,107269005
7,125,269,12,1,1,1,10,,2,,,,,,,,,,,,,,,,,,,,107269012
7,125,269,49,1,2,1,,,1,-8,30,,,,,,,,,,,,,,,,,,107269049
7,125,269,53,1,2,1,,,1,-8,,,,,,,,,,,,,,,,,,,107269053
7,125,270,1,2,2,1,,,1,-8,5,,,,,,,,,,,,,,,,,,107270001
7,125,270,1,1,2,1,,,1,-8,,,,,,,,,,,,,,,,,,,107270001
7,125,270,5,1,1,1,50,,2,,,,,,,,,,,,,,,,,,,,107270005
7,125,270,13,1,2,1,,,1,1,30,,,,,,,30,60,,1,"2",2,,,,,,107270013
7,125,270,18,1,2,1,,,1,-8,80,,,,,,,,,,,,,,,,,,107270018
7,125,270,28,3,2,1,,,1,-8,200,,,,,,,,,,,,,,,,,,107270028
7,125,270,28,2,2,1,,,1,-8,100,,,,,,,,,,,,,,,,,,107270028
7,125,270,28,1,2,1,,,1,-8,190,,,,,,,,,,,,,,,,,,107270028
7,125,270,30,1,2,1,,,1,-8,300,,,,,,,,,,,,,,,,,,107270030
7,125,270,34,1,1,1,1000,,2,,,,,,,,,,,,,,,,,,,,107270034
7,125,270,37,1,2,1,,,1,-8,50,,,,,,,,,,,,,,,,,,107270037
7,125,270,39,1,2,1,,,1,,200,,,,,,,,,,,,,,,,,,107270039
7,126,271,3,1,1,1,50,,,,,,,,,,,,,,,,,,,,,,107271003
7,126,271,5,1,1,1,50,,2,,,,,,,,,,,,,,,,,,,,107271005
7,126,271,8,1,2,1,,,1,,500,,,,,,,,,,,,,,,,,,107271008
7,126,271,24,1,2,1,,,1,-8,,,,,,,,,,,,,,,,,,,107271024
7,126,271,32,1,2,1,,,1,-8,55,,,,,,,,,,,,,,,,,,107271032
7,126,272,3,1,2,1,,,1,-8,100,,,,,,,,,,,,,,,,,,107272003
7,126,272,5,1,1,2,10,,2,,,,,,,,,,,,,,,,,,,,107272005
7,126,272,6,1,2,1,,,1,-8,30,,,,,,,6,10,,4,"2,3",2,3,,,,,107272006
7,126,272,7,1,2,1,,,1,-8,40,,,,,,,,,,,,,,,,,,107272007
7,126,272,8,1,2,1,,,1,-8,300,,,,,,,,,,,,,,,,,,107272008
7,126,272,16,1,2,1,,,1,-8,100,,,,,,,,,,,,,,,,,,107272016
7,126,272,17,1,2,1,,,1,-8,500,,,,,,,,,,,,,,,,,,107272017
8,147,273,9,1,2,1,,,1,-8,30,,,,,,,,,,5,,,,,,,,108273009
8,147,273,38,1,1,1,,,1,-8,50,,,,,,,,,,5,,,,,,,,108273038
8,147,273,63,1,1,1,,,1,-8,30,,,,,,,,,,2,,,,,,,,108273063
8,150,274,41,1,1,1,50,,1,-8,250,,,,,,,,,,2,,,,,,,,108274041
8,142,275,1,2,1,2,50,,2,,,,,,,,,,,,,,,,,,,,108275001
8,142,275,1,1,1,1,90,,2,,,,,,,,,,,,,,,,,,,,108275001
8,142,275,5,1,1,1,80,,2,,,,,,,,,,,,,,,,,,,,108275005
8,142,275,11,1,1,1,20,,2,,,,,,,,,,,,,,,,,,,,108275011
8,142,275,17,1,1,1,20,,2,,,,,,,,,,,,,,,,,,,,108275017
8,142,276,17,1,1,1,550,0,1,-8,1500,0,,,,,,,,,,,,,,,,,108276017
8,142,276,18,1,1,1,500,0,2,,,,,,,,,,,,,,,,,,,,108276018
8,142,276,19,1,1,1,150,0,2,,,,,,,,,,,,,,,,,,,,108276019
8,142,276,26,1,1,2,20,0,2,,,,,,,,,,,,,,,,,,,,108276026
8,142,277,20,1,1,1,100,0,2,,,,,,,,,,,,,,,,,,,,108277020
8,142,277,21,1,1,1,65,0,2,,,,,,,,,,,,,,,,,,,,108277021
8,142,277,25,1,1,1,50,0,2,,,,,,,,,,,,,,,,,,,,108277025
8,138,278,2,1,1,1,150,,2,,,,,,,,,,,,,,,,,,,,108278002
8,138,278,10,2,1,2,30,,2,,,,,,,,,,,,,,,,,,,,108278010
8,138,278,10,1,1,1,50,,2,,,,,,,,,,,,,,,,,,,,108278010
8,138,278,16,2,1,2,20,,2,,,,,,,,,,,,,,,,,,,,108278016
8,138,278,16,1,1,1,40,,2,,,,,,,,,,,,,,,,,,,,108278016
8,142,279,17,2,1,2,20,,2,,,,,,,,,,,,,,,,,,,,108279017
8,142,279,17,1,1,1,200,,2,,,,,,,,,,,,,,,,,,,,108279017
8,142,279,18,2,2,1,,,2,,,,,,,,,,,,,,,,,,,,108279018
8,142,279,18,1,2,1,,,1,-8,50,,,,,,,,,,,,,,,,,,108279018
8,142,279,19,1,1,1,20,,2,,,,,,,,,,,,,,,,,,,,108279019
8,142,279,101,1,1,1,160,,1,-8,30,,,,,,,,,,,,,,,,,,108279101
8,144,280,1,1,1,1,40,,2,,,,,,,,,,,,,,,,,,,,108280001
8,144,280,4,1,1,1,40,,2,,,,,,,,,,,,,,,,,,,,108280004
8,143,281,41,1,1,1,45,0,2,,,,,,,,,,,,,,,,,,,,108281041
8,153,284,4,1,1,1,,,1,-8,,,,,,,,,,,,,,,,,,,108284004
8,153,284,16,1,1,1,40,0,2,,,,,,,,,,,,,,,,,,,,108284016
8,137,285,6,1,1,1,400,0,2,,,,,,,,,,,,,,,,,,,,108285006
8,137,286,1,1,1,1,300,0,2,,,,,,,,,,,,,,,,,,,,108286001
8,137,286,3,1,1,1,10,0,2,,,,,,,,,,,,,,,,,,,,108286003
8,137,286,5,1,1,1,5,0,2,,,,,,,,,,,,,,,,,,,,108286005
8,137,286,14,1,1,1,50,0,2,,,,,,,,,,,,,,,,,,,,108286014
8,137,286,16,1,1,1,20,0,2,,,,,,,,,,,,,,,,,,,,108286016
8,137,287,28,1,1,1,200,,2,,,,,,,,,,,,,,,,,,,,108287028
8,152,288,6,1,1,1,4,0,2,,,,,,,,,,,,,,,,,,,,108288006
8,152,288,7,1,1,1,20,0,2,,,,,,,,,,,,,,,,,,,,108288007
8,152,288,8,1,1,1,200,0,2,,,,,,,,,,,,,,,,,,,,108288008
8,152,288,9,1,1,1,60,0,2,,,,,,,,,,,,,,,,,,,,108288009
8,152,288,10,1,1,1,8,0,2,,,,,,,,,,,,,,,,,,,,108288010
8,152,288,14,1,1,1,10,0,2,,,,,,,,,,,,,,,,,,,,108288014
8,152,288,16,1,1,1,30,0,2,,,,,,,,,,,,,,,,,,,,108288016
8,152,289,13,1,1,1,400,,2,,,,,,,,,,,,,,,,,,,,108289013
8,152,289,31,1,1,1,40,,2,,,,,,,,,,,,,,,,,,,,108289031
8,152,289,37,1,1,2,300,,2,,,,,,,,,,,,,,,,,,,,108289037
8,152,289,38,2,1,2,20,,2,,,,,,,,,,,,,,,,,,,,108289038
8,152,289,38,1,1,1,60,,2,,,,,,,,,,,,,,,,,,,,108289038
8,152,290,27,2,1,2,150,0,2,,,,,,,,,,,,,,,,,,,,108290027
8,152,290,27,1,1,1,200,0,2,,,,,,,,,,,,,,,,,,,,108290027
8,140,291,36,1,1,1,40,,2,,,,,,,,,,,,,,,,,,,,108291036
8,140,292,1,1,1,3,100,0,2,,,,,,,,,,,,,,,,,,,,108292001
8,140,292,2,1,1,3,200,0,2,,,,,,,,,,,,,,,,,,,,108292002
8,140,292,2,2,1,4,155,10,2,,,,,,,,,,,,,,,,,,,,108292002
8,140,292,3,1,1,1,10,0,2,,,,,,,,,,,,,,,,,,,,108292003
8,140,292,9,1,1,1,20,0,2,,,,,,,,,,,,,,,,,,,,108292009
8,140,292,9,2,1,2,10,0,2,,,,,,,,,,,,,,,,,,,,108292009
8,141,294,7,2,1,2,160,,2,,,,,,,,,,,,,,,,,,,,108294007
8,141,294,7,1,1,1,200,,2,,,,,,,,,,,,,,,,,,,,108294007
8,141,294,8,1,1,1,20000,,2,,,,,,,,,,,,,,,,,,,,108294008
8,141,294,9,1,1,1,6,,2,,,,,,,,,,,,,,,,,,,,108294009
8,141,294,12,1,2,1,,,1,-8,1000,,,,,,,,,,,,,,,,,,108294012
8,141,294,14,1,1,1,180,,2,,,,,,,,,,,,,,,,,,,,108294014
8,9,295,24,2,1,2,15,0,2,,,,,,,,,,,,,,,,,,,,108295024
8,9,295,24,1,1,1,60,0,2,,,,,,,,,,,,,,,,,,,,108295024
6,109,296,2,1,1,1,130,,2,,,,,,,,,,,,,,,,,,,,108296002
6,109,296,2,3,1,8,50,,1,,,,,,,,,,2,,2,"2",2,,,,,,108296002
6,109,296,2,2,1,2,20,,1,,,,,,,,,,2,,2,"2",2,,,,,,108296002
6,109,296,20,1,1,1,200,,2,,,,,,,,,,,,,,,,,,,,108296020
6,109,296,29,3,1,3,150,,2,,,,,,,,,,,,,,,,,,,,108296029
6,109,296,29,1,1,1,400,,2,,,,,,,,,,,,,,,,,,,,108296029
6,109,296,29,2,1,2,100,,2,,,,,,,,,,,,,,,,,,,,108296029
8,9,297,22,1,1,1,300,0,2,,,,,,,,,,,,,,,,,,,,108297022
8,9,297,42,1,1,5,100,0,2,,,,,,,,,,,,,,,,,,,,108297042
8,148,298,3,1,1,4,7,50,2,,,,,,,,,,,,,,,,,,,,108298003
8,148,298,4,1,1,1,13,50,2,,,,,,,,,,,,,,,,,,,,108298004
8,148,298,8,1,1,1,8,,1,-8,84,,,,,,,4,7,,1,"2",2,,,,,,108298008
8,148,298,10,1,1,1,5,,2,,,,,,,,,,,,,,,,,,,,108298010
8,148,298,19,1,1,1,50,,2,,,,,,,,,,,,,,,,,,,,108298019
8,148,298,20,1,1,1,2,,2,,,,,,,,,,,,,,,,,,,,108298020
8,148,298,21,1,1,2,20,,2,,,,,,,,,,,,,,,,,,,,108298021
8,148,298,22,1,1,1,40,,2,,,,,,,,,,,,,,,,,,,,108298022
8,148,298,24,1,1,1,9,,2,,,,,,,,,,,,,,,,,,,,108298024
8,148,298,25,1,1,1,150,,2,,,,,,,,,,,,,,,,,,,,108298025
8,148,298,26,1,1,1,50,,2,,,,,,,,,,,,,,,,,,,,108298026
8,148,298,29,1,1,1,,50,2,,,,,,,,,,,,,,,,,,,,108298029
8,10,299,15,1,2,1,,,1,,150,,,,,,,,,,,,,,,,,,108299015
8,10,299,15,2,2,1,,,1,,100,,,,,,,,,,,,,,,,,,108299015
8,10,299,20,1,2,1,,,1,,200,,,,,,,,,,,,,,,,,,108299020
8,10,299,20,2,1,2,50,,2,,,,,,,,,,,,,,,,,,,,108299020
8,10,299,40,4,2,1,,,2,,,,,,,,,,,,,,,,,,,,108299040
8,10,299,40,3,2,1,,,1,-8,100,,,,,,,,,,,,,,,,,,108299040
8,10,299,40,2,2,1,,,1,-8,200,,,,,,,,,,,,,,,,,,108299040
8,10,299,40,1,1,1,180,,1,-8,200,,,,,,,,,,,,,,,,,,108299040
8,10,299,43,1,1,1,10,,2,,,,,,,,,,,,,,,,,,,,108299043
8,10,299,52,2,2,1,,,1,,100,,,,,,,,,,,,,,,,,,108299052
8,10,299,52,1,1,2,100,,1,,500,,,,,,,,,,,,,,,,,,108299052
8,10,299,60,1,2,1,,,,,100,,,,,,,,,,,,,,,,,,108299060
8,10,299,60,2,2,1,,,1,,200,,,,,,,,,,,,,,,,,,108299060
8,10,299,78,1,1,1,20,,2,,,,,,,,,,,,,,,,,,,,108299078
8,10,299,90,1,1,3,,,1,-8,300,,,,,,,,,,,,,,,,,,108299090
8,10,299,92,1,1,1,0,,1,,300,,,,,,,,,,,,,,,,,,108299092
8,10,299,94,1,2,1,,,1,,422,,,,,,,,,,,,,,,,,,108299094
8,10,299,94,2,2,1,,,1,,600,,,,,,,,,,,,,,,,,,108299094
8,10,299,108,1,1,2,200,,2,,,,,,,,,,,,,,,,,,,,108299108
8,10,299,121,1,1,2,200,,2,,,,,,,,,,,,,,,,,,,,108299121
8,10,299,134,2,2,1,,,,-8,340,,,,,,,,,,,,,,,,,,108299134
8,10,299,134,1,1,2,20,,1,-8,100,,,,,,,,,,,,,,,,,,108299134
8,148,300,1,1,1,4,25,,1,-8,100,,,,,,,,,,,,,,,,,,108300001
8,148,300,2,1,1,1,100,,1,-8,10,,,,,,,,,,1,,,,,,,,108300002
8,148,300,3,1,1,1,200,,2,,,,,,,,,,,,,,,,,,,,108300003
8,148,300,7,1,1,1,50,,2,,,,,,,,,,,,,,,,,,,,108300007
8,148,300,17,1,1,1,30,,1,-8,300,,,,,,,6,20,,4,"6",6,,,,,,108300017
8,148,300,20,1,1,1,6,,1,-8,180,,,,,,,30,30,,1,"6",6,,,,,,108300020
8,148,300,21,1,1,1,500,,2,,,,,,,,,,,,,,,,,,,,108300021
8,148,300,23,1,1,1,350,,2,,,,,,,,,,,,,,,,,,,,108300023
8,148,300,24,1,1,1,40,,1,-8,35,,,,,,,35,30,,1,"6",6,,,,,,108300024
8,148,300,25,1,1,1,10,,1,,50,,,,,,,,,,,,,,,,,,108300025
8,148,300,29,1,1,1,40,,2,,,,,,,,,,,,,,,,,,,,108300029
8,148,300,30,1,1,1,140,,1,-8,600,,,,,,,,,,,,,,,,,,108300030
8,148,300,34,1,1,2,400,,2,,,,,,,,,,,,,,,,,,,,108300034
8,148,300,36,1,1,1,370,,2,,,,,,,,,,,,,,,,,,,,108300036
8,148,300,37,2,1,1,80,,1,,1500,,,,,,,,,,,,,,,,,,108300037
8,148,300,37,1,1,2,45,,1,-8,90,,-8,-8,-8,-8,-8,1,15,,1,"6",6,,,,,,108300037
8,10,301,1,1,2,1,,,1,-8,200,,,,,,,,,,,,,,,,,,108301001
8,10,301,2,1,2,1,,,1,-8,200,,,,,,,,,,,,,,,,,,108301002
8,10,301,4,2,2,1,,,1,-8,80,,-8,,,,,30,60,,2,"4",4,,,,,,108301004
8,10,301,4,1,2,1,,,1,-8,800,,,,,,,,,,,,,,,,,,108301004
8,10,301,5,1,2,1,,,1,-8,,,,,,,,,,,,,,,,,,,108301005
8,10,301,7,1,1,1,4,,2,,,,,,,,,,,,,,,,,,,,108301007
8,10,301,8,1,1,2,200,,2,,,,,,,,,,,,,,,,,,,,108301008
8,10,301,9,1,1,1,7,,2,,,,,,,,,,,,,,,,,,,,108301009
8,10,301,11,1,2,1,,,1,-8,40,,,,,,,30,60,,2,"4",4,,,,,,108301011
8,10,301,13,1,1,2,120,,2,,,,,,,,,,,,,,,,,,,,108301013
8,10,301,14,1,1,1,20,,2,,,,,,,,,,,,,,,,,,,,108301014
8,10,301,15,1,1,2,12,50,2,,,,,,,,,,,,,,,,,,,,108301015
8,10,301,16,1,2,1,,,1,-8,20,,1,,,,,15,25,,2,"4",4,,,,,,108301016
8,10,301,17,1,2,1,,,1,,15,,,,,,,,,,,,,,,,,,108301017
8,10,301,18,1,1,2,10,,2,,,,,,,,,,,,,,,,,,,,108301018
8,10,301,21,1,1,1,10,,2,,,,,,,,,,,,,,,,,,,,108301021
8,148,302,2,1,1,1,100,,1,,500,,,,,,,,,,,,,,,,,,108302002
8,148,302,9,1,1,1,200,,2,,,,,,,,,,,,,,,,,,,,108302009
8,148,302,14,1,1,1,20,,1,-8,100,,,,,,,,,,,,,,,,,,108302014
8,148,302,34,1,1,1,10,,1,-8,50,,,,,,,,,,,,,,,,,,108302034
8,148,302,36,1,1,1,2,50,1,-8,20,30,,,,,,,,,,,,,,,,,108302036
8,148,302,38,1,1,2,40,20,1,-8,150,80,,,,,,,,,,,,,,,,,108302038
8,148,302,40,1,1,1,50,,1,-8,100,50,,,,,,,,,,,,,,,,,108302040
8,148,302,40,2,1,2,30,,1,-8,400,60,,,,,,,,,,,,,,,,,108302040
8,148,302,41,1,1,2,2000,,2,,,,,,,,,,,,,,,,,,,,108302041
8,10,303,2,1,1,1,60,,2,,,,,,,,,,,,,,,,,,,,108303002
8,10,303,12,2,2,1,,,1,-8,30,,,,,,,5,1,,1,"7",7,,,,,,108303012
8,10,303,12,1,1,1,20,80,2,,,,,,,,,,,,,,,,,,,,108303012
8,10,303,14,1,1,1,5,,2,,,,,,,,,,,,,,,,,,,,108303014
8,10,303,22,1,2,1,,,1,,100,,,,,,,30,300,,2,"4",4,,,,,,108303022
8,10,303,29,1,2,1,,,1,-8,800,,,,,,,,,,,,,,,,,,108303029
8,10,303,30,1,2,1,,,1,-8,300,,,,,,,,,,,,,,,,,,108303030
8,10,303,39,1,1,1,50,,2,,,,,,,,,,,,,,,,,,,,108303039
8,10,304,3,1,1,3,200,,1,,2000,,,,,,,,,,,,,,,,,,108304003
8,10,304,10,1,2,1,,,1,-8,200,,,,,,,,,,,,,,,,,,108304010
8,10,304,37,1,1,1,100,,2,,,,,,,,,,,,,,,,,,,,108304037
8,10,305,3,1,1,1,140,,2,,,,,,,,,,,,,,,,,,,,108305003
8,10,305,5,2,1,2,32,,2,,,,,,,,,,,,,,,,,,,,108305005
8,10,305,5,1,1,1,85,,2,,,,,,,,,,,,,,,,,,,,108305005
8,10,305,5,3,1,4,145,,2,,,,,,,,,,,,,,,,,,,,108305005
8,10,305,26,1,1,1,16,,2,,,,,,,,,,,,,,,,,,,,108305026
8,10,305,30,1,1,1,45,,2,,,,,,,,,,,,,,,,,,,,108305030
8,10,305,30,2,1,2,25,,2,,,,,,,,,,,,,,,,,,,,108305030
8,10,305,35,1,1,2,20,,1,-8,600,,,,,,,,,,,,,,,,,,108305035
8,10,305,36,1,1,2,80,,1,,600,,,,,,,,,,,,,,,,,,108305036
8,10,305,39,1,1,2,25,,2,,,,,,,,,,,,,,,,,,,,108305039
8,10,305,42,1,,1,90,,2,,,,,,,,,,,,,,,,,,,,108305042
8,10,305,44,1,1,2,8,,2,,,,,,,,,,,,,,,,,,,,108305044
8,10,305,47,1,1,1,30,,1,-8,500,,,,,,,4,20,,1,"5",5,,,,,,108305047
8,10,305,51,1,1,2,60,,2,,,,,,,,,,,,,,,,,,,,108305051
8,10,305,54,1,1,2,120,,1,-8,200,,,,,,,,,,,,,,,,,,108305054
8,10,305,59,1,1,1,120,,2,,,,,,,,,,,,,,,,,,,,108305059
8,149,306,2,1,1,1,5,,2,,,,,,,,,,,,,,,,,,,,108306002
8,149,306,3,1,1,1,4,,2,,,,,,,,,,,,,,,,,,,,108306003
8,149,306,5,1,1,1,30,,2,,,,,,,,,,,,,,,,,,,,108306005
8,149,306,8,1,1,1,10,,2,,,,,,,,,,,,,,,,,,,,108306008
8,149,306,21,1,1,1,7,,2,,,,,,,,,,,,,,,,,,,,108306021
8,149,306,24,1,1,3,40,,2,,,,,,,,,,,,,,,,,,,,108306024
8,149,306,24,2,1,1,21,,2,,,,,,,,,,,,,,,,,,,,108306024
8,149,306,24,3,1,6,3,,2,,,,,,,,,,,,,,,,,,,,108306024
8,149,306,27,1,1,3,6,,2,,,,,,,,,,,,,,,,,,,,108306027
8,149,306,29,3,1,7,15,,1,-8,240,,23,,,,,4,1,,4,"1,3,5",1,3,5,,,,108306029
8,149,306,29,2,1,2,10,,1,-8,240,,23,,,,,4,1,,4,"1,3,5",1,3,5,,,,108306029
8,149,306,29,1,1,1,24,,1,,24,,33,31,11,21,22,2,2,,2,"1,3,5",1,3,5,,,,108306029
8,149,306,30,1,1,1,100,,2,,,,,,,,,,,,,,,,,,,,108306030
8,149,306,30,2,1,2,40,,2,,,,,,,,,,,,,,,,,,,,108306030
8,149,306,31,2,1,2,20,,2,,,,,,,,,,,,,,,,,,,,108306031
8,149,306,31,1,1,1,30,,2,,,,,,,,,,,,,,,,,,,,108306031
8,149,306,32,1,1,1,2,,2,,,,,,,,,,,,,,,,,,,,108306032
8,149,306,32,2,,2,4,,2,,,,,,,,,,,,,,,,,,,,108306032
8,151,307,3,1,1,1,8,,2,,,,,,,,,,,,,,,,,,,,108307003
8,151,307,4,1,1,1,16,,1,-8,6,,,,,,,,,,,,,,,,,,108307004
8,151,307,8,1,1,1,10,,2,,,,,,,,,,,,,,,,,,,,108307008
8,151,307,9,1,1,2,10,,2,,,,,,,,,,,,,,,,,,,,108307009
8,151,307,16,1,1,1,100,,2,,,,,,,,,,,,,,,,,,,,108307016
8,151,307,16,2,1,2,5,,2,,,,,,,,,,,,,,,,,,,,108307016
8,151,307,23,1,1,1,100,,2,,,,,,,,,,,,,,,,,,,,108307023
8,151,307,27,2,1,2,40,,2,,,,,,,,,,,,,,,,,,,,108307027
8,151,307,27,1,1,1,50,,2,,,,,,,,,,,,,,,,,,,,108307027
8,151,307,28,1,1,1,10,,2,,,,,,,,,,,,,,,,,,,,108307028
8,151,307,32,1,1,1,3,,2,,,,,,,,,,,,,,,,,,,,108307032
8,151,307,32,2,1,3,4,,2,,,,,,,,,,,,,,,,,,,,108307032
8,151,307,33,2,1,2,12,,2,,,,,,,,,,,,,,,,,,,,108307033
8,151,307,33,1,1,1,3,,2,,,,,,,,,,,,,,,,,,,,108307033
8,151,307,34,1,1,1,240,,2,,,,,,,,,,,,,,,,,,,,108307034
8,151,307,34,2,1,2,15,,2,,,,,,,,,,,,,,,,,,,,108307034
8,151,307,38,1,1,1,30,,2,,,,,,,,,,,,,,,,,,,,108307038
8,151,307,38,2,1,2,8,,1,,14,,39,11,-8,-8,-8,4,8,,1,"7",7,,,,,,108307038
8,151,307,40,1,1,1,40,,2,,,,,,,,,,,,,,,,,,,,108307040
8,151,308,1,2,1,2,5,,2,,,,,,,,,,,,,,,,,,,,108308001
8,151,308,1,4,1,11,1,,2,,,,,,,,,,,,,,,,,,,,108308001
8,151,308,1,1,1,1,3,,1,,100,,,,,,,,,,,,,,,,,,108308001
8,151,308,1,3,2,1,,,,,40,,,,,,,4,10,,10,,,,,,,,108308001
8,151,308,2,1,2,1,,,1,,10,,,,,,,,,,,,,,,,,,108308002
8,151,308,3,3,1,2,200,,2,,,,,,,,,,,,,,,,,,,,108308003
8,151,308,3,1,1,1,200,,2,,,,,,,,,,,,,,,,,,,,108308003
8,151,308,3,2,1,5,15,,1,-8,5,,,,,,,4,4,,10,"7",7,,,,,,108308003
8,151,308,5,1,1,1,400,,1,,110,,,,,,,,,,,,,,,,,,108308005
8,151,308,6,1,1,1,2,,2,,,,,,,,,,,,,,,,,,,,108308006
8,151,308,10,1,1,1,60,,2,,,,,,,,,,,,,,,,,,,,108308010
8,151,308,14,1,1,1,2,50,2,,,,,,,,,,,,,,,,,,,,108308014
8,151,308,20,1,1,1,200,,2,,,,,,,,,,,,,,,,,,,,108308020
8,151,308,26,1,1,1,1,,2,,,,,,,,,,,,,,,,,,,,108308026
8,151,308,48,1,1,1,1,80,2,,,,,,,,,,,,,,,,,,,,108308048
8,151,309,5,1,1,1,4,,2,,,,,,,,,,,,,,,,,,,,108309005
8,151,309,14,2,1,2,2,,1,-8,30,,-8,-8,-8,-8,-8,15,2,,9,"4,7",4,7,,,,,108309014
8,151,309,14,1,1,1,20,,2,,,,,,,,,,,,,,,,,,,,108309014
8,151,309,16,3,1,4,10,,2,,,,,,,,,,,,,,,,,,,,108309016
8,151,309,16,2,1,2,15,,2,,,,,,,,,,,,,,,,,,,,108309016
8,151,309,16,1,1,1,10,,2,,,,,,,,,,,,,,,,,,,,108309016
8,151,309,20,1,,1,4,,2,,,,,,,,,,,,,,,,,,,,108309020
8,151,309,20,2,,2,9,,2,,,,,,,,,,,,,,,,,,,,108309020
8,151,309,22,1,1,1,3,,2,,,,,,,,,,,,,,,,,,,,108309022
8,151,309,22,2,1,2,2,,2,,,,,,,,,,,,,,,,,,,,108309022
8,151,309,26,1,1,2,5,20,,2,,,,,,,,,,,,,,,,,,,108309026
8,151,309,28,1,1,1,1,,2,,,,,,,,,,,,,,,,,,,,108309028
8,151,309,31,1,1,1,5,,2,,,,,,,,,,,,,,,,,,,,108309031
8,151,309,33,1,1,1,1,50,1,-8,50,,,,,,,,5,,,"8",8,,,,,,108309033
8,151,309,36,1,1,1,3,,1,-8,30,,-8,-8,-8,-8,-8,30,30,,4,"6",6,,,,,,108309036
8,151,309,39,1,1,3,3,,2,,,,,,,,,,,,,,,,,,,,108309039
8,151,309,40,1,1,1,2,,2,,,,,,,,,,,,,,,,,,,,108309040
8,151,309,41,1,1,1,2,,2,,,,,,,,,,,,,,,,,,,,108309041
8,135,310,4,1,1,1,4,,1,-8,500,,,,,,,,,,,,,,,,,,108310004
8,135,310,5,1,1,1,50,,2,,,,,,,,,,,,,,,,,,,,108310005
8,135,310,7,1,1,1,200,,2,,,,,,,,,,,,,,,,,,,,108310007
8,135,310,14,2,1,2,5,,2,,,,,,,,,,,,,,,,,,,,108310014
8,135,310,14,1,1,1,20,,1,-8,248,25,,,,,,,,,,,,,,,,,108310014
8,135,310,19,1,1,1,2,,2,,,,,,,,,,,,,,,,,,,,108310019
8,135,310,24,1,1,1,40,,2,,,,,,,,,,,,,,,,,,,,108310024
8,135,310,25,1,1,1,5,,2,,,,,,,,,,,,,,,,,,,,108310025
8,135,310,25,2,1,2,3,,2,,,,,,,,,,,,,,,,,,,,108310025
8,135,310,32,2,1,2,7,,2,,,,,,,,,,,,,,,,,,,,108310032
8,135,310,32,1,1,1,35,,1,,87,,58,11,56,-8,-8,,8,,1,"1,5,6",1,5,6,,,,108310032
8,135,310,32,3,1,6,2,,2,,,,,,,,,,,,,,,,,,,,108310032
8,135,310,34,2,1,2,4,,2,,,,,,,,,,,,,,,,,,,,108310034
8,135,310,34,1,1,1,15,,1,,7,50,8,-8,-8,-8,-8,,,,,,,,,,,,108310034
8,135,310,35,1,1,1,80,,2,,,,,,,,,,,,,,,,,,,,108310035
8,135,310,47,1,1,1,20,,2,,,,,,,,,,,,,,,,,,,,108310047
8,135,310,54,1,1,2,10,,2,,,,,,,,,,,,,,,,,,,,108310054
8,135,310,64,1,1,1,70,,2,,,,,,,,,,,,,,,,,,,,108310064
8,135,310,71,1,1,1,10,,2,,,,,,,,,,,,,,,,,,,,108310071
8,135,311,1,2,1,8,8,,2,,,,,,,,,,,,,,,,,,,,108311001
8,135,311,1,3,1,5,15,,2,,,,,,,,,,,,,,,,,,,,108311001
8,135,311,1,1,1,2,5,,2,,,,,,,,,,,,,,,,,,,,108311001
8,135,311,3,1,1,1,1000,,2,,,,,,,,,,,,,,,,,,,,108311003
8,135,311,4,1,1,1,100,,2,,,,,,,,,,,,,,,,,,,,108311004
8,135,311,7,2,1,2,4,,2,,,,,,,,,,,,,,,,,,,,108311007
8,135,311,7,1,1,1,2,,2,,,,,,,,,,,,,,,,,,,,108311007
8,135,311,10,1,1,1,5,,2,,,,,,,,,,,,,,,,,,,,108311010
8,135,311,10,2,1,5,,50,2,,,,,,,,,,,,,,,,,,,,108311010
8,135,311,16,1,1,1,4,,1,,35,,,,,,,,,,,,,,,,,,108311016
8,135,311,19,1,1,1,5,,2,,,,,,,,,,,,,,,,,,,,108311019
8,135,311,21,2,1,2,10,,2,,,,,,,,,,,,,,,,,,,,108311021
8,135,311,21,1,1,1,10,,1,,10,,,,,,,,,,,,,,,,,,108311021
8,135,311,24,1,1,1,4,,2,,,,,,,,,,,,,,,,,,,,108311024
8,135,311,28,2,1,2,4,,,,,,,,,,,,,,,,,,,,,,108311028
8,135,311,28,1,1,1,10,,2,,,,,,,,,,,,,,,,,,,,108311028
8,135,311,29,2,1,2,10,,2,,,,,,,,,,,,,,,,,,,,108311029
8,135,311,29,3,1,1,,,,,,,,,,,,,,,,,,,,,,,108311029
8,135,311,29,1,1,9,20,,2,,,,,,,,,,,,,,,,,,,,108311029
8,135,311,31,2,1,2,10,,2,,,,,,,,,,,,,,,,,,,,108311031
