"id1","id2","id3","id4","s4avi1_plotno","s4avi_a161i","s4avi_a162","s4avi_a163","s4avi_a164i","s4avi_a164ii","s4avi_a165i","s4avi_a165ii","s4avi_a166","s4avi_a167i","s4avi_a167ii","s4avi_a168i","s4avi_a168ii","s4avi_a169i","s4avi_a169ii","s4avi_a169iii","s4avi_a169iv","s4avi_a170i","s4avi_a170","s4avi_a171","s4avi_a172i","s4avi_a172ii","s4avi_a173i","s4avi_a173ii","s4avi_a174","s4avi_a175i","s4avi_a175ii","s4avi_a176i","s4avi_a176ii","s4avi_a177i","s4avi_a177ii","s4avi_a177iii","s4avi_a177iv","s4avi_a178i","s4avi_a178","s4avi_a179","s4avi_a180i","s4avi_a180ii","s4avi_a181i","s4avi_a181ii","s4avi_a182","s4avi_a183i","s4avi_a183ii","s4avi_a184i","s4avi_a184ii","s4avi_a185i","s4avi_a185ii","s4avi_a185iii","s4avi_a185iv","s4avi_a186i","s4avi_a186","s4avi_a187","s4avi_a188i","s4avi_a188ii","s4avi_a189i","s4avi_a189ii","s4avi_a190","s4avi_a191i","s4avi_a191ii","s4avi_a192i","s4avi_a192ii","s4avi_a193i","s4avi_a193ii","s4avi_a193iii","s4avi_a193iv","s4avi_a194i","s4avi_a194","s4avi_a195","s4avi_a196i","s4avi_a196ii","s4avi_a197i","s4avi_a197ii","s4avi_a198","s4avi_a199i","s4avi_a199ii","s4avi_a200i","s4avi_a200ii","s4avi_a201i","s4avi_a201ii","s4avi_a201iii","s4avi_a201iv","hhno"
8,144,280,99,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,108280099
8,144,280,99,,15,1,1,2,19,60,,3,,,,,19,,,,16,1,1,1,19,30,,3,,,,,19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,108280099
8,147,273,3,1,15,1,1,4,19,100,,3,,,,,19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,108273003
8,147,273,9,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,108273009
8,147,273,9,1,,1,1,3,,75,,1,3,18,75,,19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,108273009
8,147,273,14,1,15,1,1,4,19,158,,3,,,,,19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,108273014
8,147,273,28,1,,1,1,2,19,50,,3,,,,,19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,108273028
8,147,273,38,1,,1,1,1,18,35,,3,,,,,19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,108273038
8,148,298,3,1,22,1,2,15,5,105,,3,,,,,19,,,,15,1,2,9,19,234,,3,,,,,19,,,,16,1,2,4,19,128,,3,,,,,19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,108298003
8,148,298,3,2,7,1,2,10,5,70,,3,,,,,31,,,,15,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,108298003
8,148,298,4,2,59,1,2,2,5,14,,3,,,,,31,,,,16,1,2,2,19,36,,3,,,,,31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,108298004
8,148,298,4,1,22,1,2,2,5,14,,3,,,,,19,,,,15,1,2,2,19,52,,3,,,,,19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,108298004
8,148,298,9,2,59,1,2,2,5,18,,3,,,,,31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,108298009
8,148,298,9,1,7,1,2,2,5,14,,3,,,,,19,,,,15,1,2,4,19,104,,1,4,19,48,,19,,,,16,1,2,2,19,32,,1,2,19,20,,19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,108298009
8,148,298,10,1,15,1,2,2,19,52,,1,2,19,8,,19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,108298010
8,148,298,16,1,22,1,2,4,5,28,,3,,,,,19,14,,,15,1,2,3,19,72,,3,,,,,19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,108298016
8,148,298,16,2,22,1,2,2,5,30,,3,,,,,31,,,,16,1,2,1,19,24,,3,,,,,31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,108298016
8,148,298,19,1,7,1,2,2,5,14,,3,,,,,19,,,,17,1,2,2.5,5,20,,3,,,,,19,,,,15,1,2,1,19,24,,3,,,,,19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,108298019
8,148,298,19,2,7,1,2,2,5,14,,3,,,,,31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,108298019
8,148,298,21,1,59,1,2,1,5,7,,3,,,,,19,,,,15,1,2,1.39999997615814,19,35,,3,,,,,19,40,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,108298021
8,148,298,21,2,59,1,2,1,5,7,,3,,,,,31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,108298021
8,148,298,22,1,22,1,2,4,5,28,,3,,,,,19,,,,15,1,2,6,19,156,,3,,,,,19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,108298022
8,148,298,22,2,59,1,2,12,5,180,,3,,,,,31,,,,15,1,2,9,19,234,,3,,,,,31,,,,16,1,2,10,19,180,,3,,,,,31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,108298022
8,148,298,24,1,22,1,2,6,5,39,,3,,,,,19,,,,15,1,2,3,19,54,,3,,,,,19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,108298024
8,148,298,24,2,22,1,2,2,5,13,,3,,,,,31,,,,16,1,2,1,19,32,,3,,,,,31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,108298024
8,148,298,25,2,59,1,2,2,5,12,,3,,,,,31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,108298025
8,148,298,25,1,22,1,2,2,5,18,,3,,,,,19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,108298025
8,148,298,26,2,59,1,2,2,5,10,,3,,,,,31,,,,16,1,2,1,19,25,,3,,,,,31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,108298026
8,148,298,26,1,22,1,2,2,5,10,,3,,,,,19,,,,15,1,2,2,19,18,,3,,,,,19,,,,16,1,2,1,19,18,,3,,,,,19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,108298026
8,148,298,29,1,61,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,108298029
8,148,298,29,2,61,1,2,3,5,21,,3,,,,,31,,,,16,1,2,1,19,30,,3,,,,,31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,108298029
8,148,298,30,1,61,1,2,1,5,7,,3,,,,,19,,,,15,1,2,1,19,18,,3,,,,,19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,108298030
8,148,298,30,2,61,1,2,1.5,5,10,50,3,,,,,31,,,,16,1,2,2,19,64,,3,,,,,31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,108298030
8,148,300,25,1,15,1,2,1,19,24,,3,,,,,19,5,,,16,1,2,1,19,26,,3,,,,,19,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,108300025
8,148,300,37,1,59,1,2,2,31,22,,1,2,31,85,,31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,108300037
8,148,300,37,2,59,1,2,2,31,22,,1,2,31,85,,31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,108300037
8,149,306,2,1,15,1,2,1,19,26,,3,,,,,19,15,,,,1,3,1,42,8,,3,,,,,19,15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,108306002
8,149,306,5,1,22,1,3,3,15,21,,3,,,,,19,14,3,,17,1,3,3,15,24,,3,,,,,19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,108306005
8,149,306,5,2,22,1,3,2,15,14,,3,,,,,31,,,,17,1,3,2,15,20,,3,,,,,30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,108306005
8,149,306,8,2,22,1,3,6,15,33,,3,,,,,31,,,,80,1,3,5,15,35,,3,,,,,31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,108306008
8,149,306,8,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,108306008
8,149,306,8,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,108306008
8,149,306,8,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,108306008
8,149,306,8,1,17,1,3,2,42,12,,3,,,,,19,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,108306008
8,149,306,8,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,108306008
8,149,306,10,2,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,108306010
8,149,306,10,1,117,1,2,4,15,2,,3,,,,,19,,,,22,1,3,4,15,32,,3,,,,,19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,108306010
8,149,306,21,1,22,1,3,2,,16,,3,,,,,19,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,108306021
8,149,306,21,2,22,1,3,1,,8,,3,,,,,31,,,,66,1,3,1,,8,,3,,,,,31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,108306021
8,149,306,23,1,80,1,3,2,15,20,,3,,,,,31,,,,22,,,2,43,14,,3,,,,,31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,108306023
8,149,306,23,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,108306023
8,149,306,24,1,22,1,3,1,15,7,,3,,,,,19,,,,17,1,3,1,43,8,,3,,,,,19,,,,80,1,3,2,15,24,,3,,,,,14,19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,108306024
8,149,306,24,3,22,1,3,3,15,21,,3,,,,,31,,,,80,1,3,3,15,36,,3,,,,,31,,,,15,1,1,4,19,104,,1,4,19,56,,31,,,,16,1,2,3,19,54,,1,3,19,42,,31,,,,,,,,,,,,,,,,,,,,108306024
8,149,306,24,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,108306024
8,149,306,24,2,22,1,3,8,15,56,,3,,,,,19,,,,17,1,3,5,43,40,,3,,,,,19,,,,16,1,1,2,19,36,,3,,,,,19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,108306024
8,149,306,25,1,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,108306025
8,149,306,25,2,16,1,2,1,19,28,,3,,,,,19,15,,,17,1,3,2,43,16,,3,,,,,19,15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,108306025
8,149,306,27,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,108306027
8,149,306,27,1,17,1,3,4,43,36,,3,,,,,19,,,,16,1,2,4,19,110,,1,4,19,32,,19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,108306027
8,149,306,27,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,108306027
8,149,306,27,2,,2,,,,,,,,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,108306027
8,149,306,27,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,108306027
8,149,306,27,4,32,1,3,1,15,7,,3,,,,,31,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,108306027
8,149,306,29,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,108306029
8,149,306,29,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,108306029
8,149,306,29,3,15,1,2,2,19,80,,3,,,,,19,,,,117,1,3,2,15,20,,1,2,15,6,,19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,108306029
8,149,306,29,4,16,1,2,1,19,25,,3,,,,,31,,,,117,1,3,1,15,10,,1,2,15,3,,31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,108306029
8,149,306,30,1,15,1,3,2,19,52,,3,,,,,19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,108306030
8,149,306,30,3,22,1,3,2,15,10,,3,,,,,31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,108306030
8,149,306,30,2,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,108306030
8,149,306,30,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,108306030
8,149,306,32,1,15,1,2,3,19,105,,3,,,,,19,,,,17,1,3,1,43,5,,3,,,,,19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,108306032
8,149,306,32,2,16,1,2,2,19,70,,3,,,,,31,,,,17,1,3,1,15,7,,3,,,,,31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,108306032
8,149,306,32,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,108306032
8,150,274,14,1,1,1,1,2,18,34,,3,,,,,19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,108274014
8,150,274,26,1,,1,1,1,18,20,,3,,,,,19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,108274026
8,150,274,34,1,,1,1,2,19,50,,3,,,,,19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,108274034
8,150,274,44,1,,1,1,6,18,150,,3,,,,,19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,108274044
8,151,307,3,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,108307003
8,151,307,3,2,15,1,2,1,19,38,,3,,,,,19,,,,16,1,2,1,19,45,,3,,19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,108307003
8,151,307,8,2,15,1,2,6,19,100,,2,2,19,50,,19,,,,16,1,2,3,19,40,,2,1,19,20,,19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,108307008
8,151,307,8,1,5,1,2,15,8,135,,3,,,,,3,,,,22,1,2,5,5,45,,3,,,,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,108307008
8,151,307,9,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,108307009
8,151,307,9,2,15,1,2,1,19,40,,3,,,,,19,,,,16,1,2,1,19,45,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,108307009
8,151,307,16,2,,1,2,2,18,80,,3,,,,,21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,108307016
8,151,307,16,1,,1,2,2,18,80,,3,,,,,19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,108307016
8,151,307,18,1,,1,2,3,18,126,,3,,,,,19,15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,108307018
8,151,307,18,2,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,108307018
8,151,307,23,2,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,108307023
8,151,307,23,3,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,108307023
8,151,307,23,1,,1,2,1,18,35,,3,,,,,19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,108307023
8,151,307,27,3,,1,,3,18,90,,3,,,,,19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,108307027
8,151,307,27,1,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,108307027
8,151,307,27,2,,1,,3,18,90,,3,,,,,19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,108307027
8,151,307,34,2,15,1,2,3,19,78,,1,3,19,12,,19,,,,,1,2,2,19,36,,1,2,19,24,,19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,108307034
8,151,307,34,1,22,1,3,6,,42,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,108307034
8,151,307,38,1,16,1,2,2,19,80,,3,,,,,19,,,,15,1,2,2,19,100,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,108307038
8,151,307,38,2,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,108307038
8,151,307,40,1,5,1,4,7,5,55,,3,,,,,3,,,,22,1,3,2,5,16,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,108307040
8,151,307,40,2,15,1,2,2,19,50,,3,,,,,19,,,,16,1,2,1,19,20,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,108307040
8,151,308,1,1,22,1,3,6,15,54,,3,,,,,19,,,,16,1,2,4,19,120,,3,,,,,19,,,,15,1,2,6,19,174,,3,,,,,19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,108308001
8,151,308,1,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,108308001
8,151,308,3,2,22,2,,,,,,,,,,,,,,,16,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,108308003
8,151,308,3,1,22,,3,6,15,60,,3,,,,,19,,,,16,1,2,6,19,156,,1,6,19,24,,19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,108308003
8,151,308,5,2,22,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,108308005
8,151,308,5,3,22,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,108308005
8,151,308,5,1,22,1,3,4,15,32,,3,,,,,19,,,,15,1,,5,19,130,,1,5,19,130,,19,,,,16,1,2,5,19,90,,1,5,19,90,,19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,108308005
8,151,308,5,4,5,,4,2,13,10,,3,,,,,38,,,,15,1,,2,6,6,,3,38,,,,38,,,,16,1,2,3,6,7,50,3,,,,,38,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,108308005
8,151,308,6,1,16,1,2,1,19,28,,3,,,,,19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,108308006
8,151,308,10,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,108308010
8,151,308,10,2,15,1,2,8,19,328,,3,,,,,19,,,,16,1,2,5,19,104,,2,4,19,56,,19,,,,7,1,2,4,15,34,,3,,,,,19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,108308010
8,151,308,14,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,108308014
8,151,308,14,3,5,1,2,4,5,24,,3,,,,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,108308014
8,151,308,14,1,15,1,2,3,19,114,,3,,,,,19,,,,16,1,2,2,19,66,,3,,,,,19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,108308014
8,151,308,20,3,15,1,2,2,5,20,,3,,,,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,108308020
8,151,308,20,1,15,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,108308020
8,151,308,20,2,15,1,2,5,19,200,,3,,,,,19,,,,16,1,2,5,19,90,,1,5,19,70,,19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,108308020
8,151,308,26,1,15,1,2,1,19,38,,3,,,,,19,,,,16,1,2,2,19,70,,3,,,,,19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,108308026
8,151,308,26,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,108308026
8,151,308,26,3,5,1,2,3,5,12,,3,,,,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,108308026
8,151,308,32,1,,1,2,1,18,26,,1,1,18,10,,19,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,108308032
8,151,308,32,2,,1,4,4,15,18,,3,,,,,11,,,,,1,2,3,18,85,,3,,,,,11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,108308032
8,151,308,41,1,,1,2,2,18,70,,3,,,,,38,19,3,,,1,4,5,41,15,,3,,,,,38,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,108308041
8,151,308,43,1,,1,2,4,18,120,,2,2,18,20,,19,21,,,,1,4,2,15,10,,3,,,,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,108308043
8,151,308,48,3,5,1,2,2,5,14,,3,,,,,38,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,108308048
8,151,308,48,2,15,1,2,2,19,76,,3,,,,,19,,,,16,1,2,1,19,22,,3,,,,,19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,108308048
