"id1","id2","id3","id4","s9d_ie","s9e_i","s9e_ii","s9e_9","s9e_10","s9e_11","s9e_12","s9e_13","s9e_14","s9e_15","s9e_16","s9e_iii","s9e_iv","hhno"
8,153,283,19,5,11,55,"B","A","B","C","B","B","D","B",12,,108283019
8,153,284,4,6,8,40,"B","A","D","C","C","B","D","D",8,45,108284004
8,153,284,4,5,8,18,"B","A","D","C","C","B","D","A",8,21,108284004
8,153,284,4,4,8,7,"B","A","D","C","C","B","D","C",8,10,108284004
8,153,284,4,3,7,57,"B","A","D","C","C","B","D","B",8,0,108284004
8,153,284,6,2,9,26,"B","B","D","C","A","A","D","C",9,30,108284006
8,153,284,6,3,9,41,"B","B","D","B","D","B","D","C",9,47,108284006
8,153,284,12,6,,,,,,,,,,,,,108284012
8,153,284,12,3,,,,,,,,,,,,,108284012
8,153,284,14,2,7,22,"B","C","D","C","C","B","A","D",7,27,108284014
8,153,284,14,3,7,35,"B","B","D","C","B","B","B","C",7,40,108284014
8,153,284,14,4,7,47,"C","D","C","C","D","B","A","B",7,52,108284014
8,153,284,21,4,,,,,,,,,,,,,108284021
8,153,284,21,7,,,,,,,,,,,,,108284021
8,153,284,21,10,,,,,,,,,,,,,108284021
8,153,284,21,6,,,,,,,,,,,,,108284021
8,153,284,21,3,,,,,,,,,,,,,108284021
8,153,284,23,4,7,20,"B","B","B","C","D","D","A","B",7,25,108284023
8,153,284,23,3,7,14,"B","A","D","C","B","B","B","D",7,19,108284023
8,153,284,24,3,6,24,"B","A","B","B","B","A","B","B",6,29,108284024
8,153,284,26,4,12,10,"A","C","C","B","D","C","B","B",12,14,108284026
8,153,284,26,8,12,15,"D","A","D","D","A","A","B","D",12,20,108284026
8,153,284,26,3,12,5,"B","A","B","C","C","B","D","C",12,9,108284026
8,153,284,27,3,11,34,"B","A","B","B","C","C","C","C",11,38,108284027
8,153,284,28,3,3,33,"B","A","D","C","C","B","D","D",3,36,108284028
8,153,284,28,5,3,40,"B","A","D","C","C","B","D","C",3,43,108284028
8,153,284,28,2,3,30,"B","A","D","C","C","B","D","A",3,33,108284028
8,153,284,28,8,3,47,"B","A","D","C","C","B","D","D",3,52,108284028
8,153,284,28,4,3,37,"B","A","D","C","C","B","D","B",3,40,108284028
8,157,309,5,2,,,,,,,,,,,,,108309005
8,157,309,5,3,6,58,"B","A","D","C","C","B","D","A",6,59,108309005
8,157,309,14,4,,,,,,,,,,,,,108309014
8,157,309,14,3,,,,,,,,,,,,,108309014
8,157,309,16,3,7,52,"B","A","B","C","C","B","D","C",7,54,108309016
8,157,309,16,5,,,,,,,,,,,,,108309016
8,157,309,20,11,16,40,,,,,,,,,,,108309020
8,157,309,20,4,17,0,,,,,,,,,17,0,108309020
8,157,309,20,5,19,18,"C","A","D","A","B","A","C","A",16,20,108309020
8,157,309,20,3,12,23,"B","B","D","C","C","B","D","A",16,25,108309020
8,157,309,20,6,16,41,"D","B","A","B","D","A","A","C",16,44,108309020
8,157,309,22,5,5,13,,,,,,,,,,,108309022
8,157,309,22,4,,,,,,,,,,,,,108309022
8,157,309,22,3,,,,,,,,,,,,,108309022
8,157,309,26,4,,,,,,,,,,,,,108309026
8,157,309,26,3,,,,,,,,,,,,,108309026
8,157,309,32,9,,,"B","A","A","C","C","A","B","B",,,108309032
8,157,309,32,4,,,,,,,,,,,,,108309032
8,157,309,32,3,,,,,,,,,,,,,108309032
8,157,309,32,10,,,,,,,,,,,,,108309032
8,157,309,33,2,6,22,"B","D","D","A","B","C","C","B",6,29,108309033
9,154,325,14,6,4,19,"B","C","D","C","A","B","D","C",4,21,109325014
9,154,325,14,4,,,,,,,,,,,,,109325014
9,154,325,14,3,3,14,"B","C","D","A","A","B","D","C",3,16,109325014
9,154,325,14,5,,,,,,,,,,,,,109325014
9,154,325,26,3,3,17,"B","A","D","C","C","B","D","A",3,18,109325026
9,154,325,47,2,8,14,"B","A","D","C","C","B","D","A",8,15,109325047
9,154,326,18,3,3,43,"B","A","D","C","C","B","D","C",3,49,109326018
9,154,326,21,3,8,31,"B","A","D","C","D","B","D","B",8,36,109326021
9,154,326,33,2,3,53,"A","A","B","D","A","B","A","C",3,54,109326033
9,154,326,37,,,,,,,,,,,,,,109326037
9,154,326,37,3,6,32,"B","A","C","A","C","B","D","A",3,35,109326037
9,154,327,3,5,8,20,"A","A","D","C","C","B","D","B",8,23,109327003
9,154,327,6,3,6,18,"B","A","B","D","C","B","C","C",6,21,109327006
9,154,327,9,7,5,56,"B","A","D","C","C","A","A","C",5,58,109327009
9,154,327,9,3,3,24,"B","A","D","B","A","A","A","A",3,25,109327009
9,154,327,11,4,11,25,"B","A","C","C","D","B","D","D",11,29,109327011
9,154,327,22,3,12,15,"C","A","C","D","A","A","D","D",12,17,109327022
9,154,328,1,,,,,,,,,,,,,,109328001
9,154,328,1,4,15,42,"B","A","D","C","C","B","D","A",15,45,109328001
9,154,328,22,2,7,56,"B","A","D","C","C","B","D","D",7,58,109328022
9,154,328,44,4,9,8,"B","A","D","C","C","B","A","A",9,12,109328044
9,154,328,44,3,9,23,"B","A","C","B","D","B","A","B",9,28,109328044
9,156,317,1,5,4,53,"B","A","D","C","C","B","D","A",4,57,109317001
9,156,317,35,6,8,34,"C","A","D","C","C","B","D","C",9,39,109317035
9,156,317,35,5,8,51,"A","B","A","D","C","B","D","A",8,56,109317035
9,156,317,45,,2,31,"B","A","D","A","C","B","D","A",2,35,109317045
9,156,317,60,3,11,48,"B","A","D","C","C","B","D","A",11,50,109317060
9,156,317,81,5,7,58,"B","A","D","C","C","B","D","A",8,0,109317081
9,156,317,81,3,6,31,"B","A","D","C","C","B","D","A",6,32,109317081
9,156,317,83,,8,50,"B","B","D","C","C","B","D","B",8,58,109317083
9,156,317,85,4,10,56,"B","A","A","B","B","C","D","B",10,58,109317085
9,156,317,85,7,10,53,"B","A","A","C","C","B","D","B",10,55,109317085
9,156,317,117,2,4,48,"B","A","D","C","C","B","B","A",4,50,109317117
9,156,317,136,4,5,3,"B","A","D","C","C","B","D","A",5,7,109317136
9,156,319,1,,5,20,"B","A","D","C","C","B","C","A",5,30,109319001
9,156,319,1,,5,52,"B","A","D","C","C","B","C","A",6,0,109319001
9,156,319,1,,6,2,"B","A","D","C","A","B","C","A",6,10,109319001
9,156,319,2,,9,15,"B","B","D","D","A","B","C","A",9,25,109319002
9,156,319,7,,4,45,"B","A","D","C","C","B","B","A",4,55,109319007
9,156,319,7,,4,25,"B","A","A","C","A","B","A","A",4,35,109319007
9,156,319,7,,4,37,"B","A","D","C","C","B","B","A",4,43,109319007
9,156,319,8,,11,27,"B","A","A","C","A","A","A","A",11,40,109319008
9,156,319,8,,11,15,"B","A","D","C","C","B","B","A",11,25,109319008
9,156,319,9,,9,23,"B","A","D","C","C","B","D","B",9,26,109319009
9,156,319,9,,9,17,"B","A","D","D","C","B","D","A",9,22,109319009
9,156,319,16,,6,37,"B","A","D","C","C","B","D","A",6,44,109319016
9,156,319,16,,6,26,"B","A","D","C","C","B","A","A",6,35,109319016
9,156,319,19,,9,0,"B","A","D","C","C","B","B","A",9,10,109319019
9,156,319,19,,9,12,"B","A","D","C","C","B","A","A",9,20,109319019
9,156,319,22,,4,35,"B","A","D","C","A","B","A","A",4,45,109319022
9,156,319,22,,4,47,"C","C","C","B","D","A","A","C",4,57,109319022
9,156,319,24,,4,16,"B","A","D","C","C","B","B","A",4,20,109319024
9,156,319,24,,4,22,"B","A","D","C","C","B","B","A",4,27,109319024
9,156,319,24,,4,29,"B","A","D","C","C","B","B","A",4,35,109319024
9,156,319,24,,4,7,"C","C","A","C","A","B","A","D",4,15,109319024
9,156,319,25,,,,,,,,,,,,,,109319025
9,156,319,25,,6,5,"B","A","B","C","C","B","A","A",6,25,109319025
9,156,319,27,,1,25,"C","C","A","B","C","A","D","C",1,35,109319027
9,156,319,27,,1,12,"B","A","D","C","C","B","D","A",1,22,109319027
9,156,319,27,,12,45,"B","C","B","C","B","B","A","A",1,0,109319027
9,156,319,29,,4,16,"B","A","D","C","C","B","B","A",4,25,109319029
9,156,319,30,,10,32,"B","A","A","C","C","A","B","D",10,45,109319030
9,156,319,30,,10,5,"B","A","D","C","C","B","D","A",10,15,109319030
9,156,319,30,,10,17,"B","A","D","C","C","B","A","A",10,29,109319030
9,156,320,1,5,3,40,"B","A","D","C","C","B","D","C",3,43,109320001
9,156,320,1,9,,,,,,,,,,,,,109320001
9,156,320,1,3,5,14,"B","A","D","C","C","B","D","A",5,16,109320001
9,156,320,1,17,5,40,"B","A","A","C","C","B","D","C",5,44,109320001
9,156,320,1,6,5,20,"B","A","D","C","C","B","D","C",5,22,109320001
9,156,320,1,11,,,,,,,,,,,,,109320001
9,156,320,1,15,3,53,"B","A","D","C","C","B","D","C",3,55,109320001
9,156,320,1,14,3,47,"B","A","D","C","C","B","D","C",3,49,109320001
9,156,320,16,4,3,51,"B","A","D","C","C","B","D","C",3,53,109320016
9,156,320,16,5,,,,,,,,,,,,,109320016
9,156,320,16,3,3,32,"B","A","D","C","C","B","D","B",3,34,109320016
9,156,320,18,3,3,34,"B","A","D","C","C","B","D","A",3,36,109320018
9,156,320,18,4,,,,,,,,,,,,,109320018
9,156,320,19,3,3,2,"B","A","D","C","C","B","D","B",3,5,109320019
9,156,320,32,3,13,19,"B","A","D","C","C","B","D","B",13,24,109320032
9,156,320,32,4,4,5,"B","A","D","C","C","B","B","A",4,8,109320032
9,156,320,32,5,,,,,,,,,,,,,109320032
9,156,322,20,3,5,6,"B","A","D","C","C","B","D","A",5,8,109322020
9,156,322,20,2,6,28,"B","A","D","C","C","B","D","A",6,30,109322020
9,156,322,22,3,6,58,"B","A","D","C","C","A","D","A",6,59,109322022
9,156,322,25,2,4,42,"B","A","C","C","C","B","D","B",4,45,109322025
9,156,322,46,5,4,26,"B","A","D","C","C","B","D","B",4,27,109322046
9,156,322,46,4,11,25,"B","A","D","C","C","B","D","A",11,2,109322046
9,156,322,49,3,5,9,"B","A","D","C","C","B","D","A",5,10,109322049
9,156,322,51,3,,,,,,,,,,,,,109322051
9,156,322,51,4,6,2,"B","A","D","C","C","B","D","A",6,4,109322051
9,156,322,53,3,3,52,"B","A","D","C","C","B","D","A",3,54,109322053
9,156,322,63,3,11,10,"B","A","D","C","C","B","D","B",11,11,109322063
9,156,322,63,2,10,18,"B","A","D","C","C","B","D","A",10,20,109322063
9,156,322,67,6,6,6,"B","A","D","C","C","B","D","A",6,8,109322067
9,156,322,70,2,11,8,"B","A","D","C","C","B","D","C",11,9,109322070
9,156,322,70,5,11,55,"B","A","D","C","C","B","D","A",11,58,109322070
9,156,322,70,4,12,32,"B","A","D","C","C","B","D","A",12,34,109322070
9,157,315,4,,,,,,,,,,,,,,109315004
9,157,315,4,,,,,,,,,,"D",,,,109315004
9,157,315,4,,9,10,"B","A","D","C","C","B","D","A",9,12,109315004
9,157,315,4,,9,44,"B","A","D","C","C","B",,"A",9,48,109315004
9,157,315,4,,,,,,,,,,,,,,109315004
9,157,315,5,,4,43,"B","A","D","C","C","B","D","A",4,46,109315005
9,157,315,5,,4,39,"A","A","D","C","D","B","D","A",4,42,109315005
9,157,315,5,,4,51,"B","A","A","B","B","A","A","C",4,55,109315005
9,157,315,5,,4,47,"B","A","A","B","A","A","A","D",4,50,109315005
9,157,315,6,,8,15,"B","A","D","C","C","B","D","A",8,20,109315006
9,157,315,6,,8,22,"B","A","D","C","C","B","B","A",8,35,109315006
9,157,315,7,,9,22,"C","A","A","D","A","A","A","C",9,34,109315007
9,157,315,7,,9,38,"B","A","C","C","C","B","D","A",9,47,109315007
9,157,315,9,,4,43,"A","C","C","D","C","A","B","D",4,45,109315009
9,157,315,9,,,,,,,,,,,,,,109315009
9,157,315,9,,3,47,"B","A","D","C","C","A","D","C",3,54,109315009
9,157,315,9,,,,,,,,,,,,,,109315009
9,157,315,13,,,,,,,,,,,,,,109315013
9,157,315,13,,6,30,"B","A","D","C","C","B","D","B",,31,109315013
9,157,315,14,,,,"B","A","D","C","C","B","D","A",,,109315014
9,157,315,14,,,,"B","C","C","D","C","B","C","A",,,109315014
9,157,315,15,,5,22,"B","A","B","A","B","B","B","C",5,28,109315015
9,157,316,1,2,8,40,"B","A","D","C","C","B","D","B",8,43,109316001
9,157,316,8,8,,,,,,,,,,,,,109316008
9,157,316,8,3,,,,,,,,,,,,,109316008
9,157,316,8,5,,,,,,,,,,,,,109316008
9,157,316,16,7,,,,,,,,,,,,,109316016
9,157,316,16,6,,,,,,,,,,,,,109316016
9,157,316,16,4,17,42,"B","A","D","C","C","B","D","A",17,50,109316016
9,157,316,16,8,,,,,,,,,,,,,109316016
9,157,316,18,2,9,40,"B","A","D","C","C","B","A","A",9,45,109316018
9,157,316,18,4,,,,,,,,,,,,,109316018
9,157,316,18,3,9,50,"B","A","D","C","C","B","D","D",9,53,109316018
9,157,316,25,5,,,,,,,,,,,,,109316025
9,157,316,25,3,,,,,,,,,,,,,109316025
9,157,316,25,4,10,44,"D","D","C","A","D","D","A","D",10,50,109316025
9,157,316,25,6,,,,,,,,,,,,,109316025
9,157,316,25,7,11,16,"B","A","A","B","A","B","D","D",11,20,109316025
9,157,316,25,8,,,,,,,,,,,,,109316025
9,157,316,26,3,11,45,"B","A","C","C","C","B","D","A",11,50,109316026
9,157,316,26,4,11,51,"B","A","D","C","D","B","A","A",11,56,109316026
9,157,316,26,2,10,55,"B","A","D","C","C","A","D","A",11,0,109316026
9,157,316,27,2,12,53,"B","A","D","C","C","C","C","A",12,56,109316027
9,157,316,32,4,2,41,"B","A","D","C","C","B","D","A",2,50,109316032
9,157,316,32,5,2,34,"A","A","B","C","C","C","D","C",2,40,109316032
9,157,316,32,12,2,52,"B","A","D","C","C","A","D","D",2,55,109316032
9,157,316,32,11,2,21,"B","A","D","C","C","B","D","A",2,24,109316032
9,157,316,32,10,2,29,"A","C","C","B","B","A","C","B",2,33,109316032
9,157,316,32,7,2,25,"B","A","D","C","C","B","D","A",2,28,109316032
9,157,316,36,3,10,59,"A","B","D","C","D","D","B","C",11,4,109316036
9,157,316,36,5,10,54,"B","B","A","B","B","C","B","B",10,58,109316036
9,157,316,36,4,10,51,"B","C","A","C","C","C","B","A",10,53,109316036
9,157,316,36,6,10,45,"B","A","B","C","C","B","D","C",10,50,109316036
9,157,316,36,2,,,,,,,,,,,,,109316036
9,157,316,39,3,12,31,"B","C","D","C","C","B","D","B",12,35,109316039
9,158,312,1,2,4,46,"B","A","D","C","C","B","D","A",4,47,109312001
9,158,312,1,1,4,6,"B","A","D","C","C","B","D","A",4,8,109312001
9,158,312,22,4,10,50,"B","A","D","C","C","B","D","A",9,53,109312022
9,158,312,22,3,9,47,"B","A","D","C","C","A","D","B",9,49,109312022
9,158,312,22,2,9,38,"B","A","D","C","C","B","D","A",9,39,109312022
9,158,312,31,4,16,41,"B","A","D","C","C","B","D","B",16,45,109312031
9,158,312,38,5,10,47,"B","A","D","C","C","A","D","B",10,50,109312038
9,158,312,38,3,5,7,"B","A","D","C","C","B","D","D",5,8,109312038
9,158,312,38,6,4,31,"B","A","D","C","C","B","D","B",4,33,109312038
9,158,312,38,4,4,37,"B","A","D","C","C","B","D","D",4,39,109312038
9,158,312,42,6,5,44,"B","A","D","C","C","B","D","D",5,46,109312042
9,158,312,46,2,9,38,"B","A","D","C","C","B","D","A",9,39,109312046
9,158,312,54,6,3,45,"B","A","D","C","C","B","D","B",3,48,109312054
9,158,312,54,5,7,59,"B","A","D","C","C","B","D","C",8,1,109312054
9,158,312,54,3,12,25,"B","A","D","C",,"B","A","A",12,28,109312054
9,158,312,54,4,7,14,"B","A","D","C","C","B","D","A",7,18,109312054
9,158,312,57,2,7,16,"B","A","D","C","A","B","D","A",7,19,109312057
9,158,312,58,4,3,27,"B","A","D","C","C","B","D","B",3,29,109312058
9,158,312,58,3,6,11,"B","A","D","C","C","B","D","B",6,12,109312058
9,158,312,58,2,6,37,"B","A","D","C","C","B","D","A",6,39,109312058
9,158,312,60,3,5,10,"B","A","D","C","C","B","B","A",5,14,109312060
9,158,313,1,2,7,50,"B","A","D","C","C","B","D","A",7,52,109313001
9,158,313,1,4,9,24,"B","A","D","C","C","B","D","B",9,26,109313001
9,158,313,3,5,1,36,"B","A","D","C","C","B","D","C",1,38,109313003
9,158,313,3,3,,,,,,,,,,,,,109313003
9,158,313,3,4,1,49,"B","A","D","C","C","B","D","D",1,52,109313003
9,158,313,7,2,6,49,"B","A","D","C","C","A","D","A",6,52,109313007
9,158,313,7,3,7,54,"B","A","D","C","C","C","C","B",7,56,109313007
9,158,313,8,2,8,32,"C","B","A","C","D","B","B","A",8,35,109313008
9,158,313,8,4,9,4,"B","A","D","C","C","B","D","A",9,5,109313008
9,158,313,10,3,1,1,"B","A","D","C","C","B","D","A",1,1,109313010
9,158,313,10,,,,,,,,,,,,,,109313010
9,158,313,10,1,2,56,"B","A","A","C","C","B","D","C",3,0,109313010
9,158,313,14,2,1,23,"B","A","A","C","C","B","D","A",1,26,109313014
9,158,313,16,3,10,24,"B","A","D","C","C","B","D","B",10,27,109313016
9,158,313,17,3,8,9,"B","A","D","C","C","B","A","A",8,12,109313017
9,158,313,17,,,,,,,,,,,,,,109313017
9,158,313,17,,,,,,,,,,,,,,109313017
9,158,313,20,3,9,44,"B","A","D","C","A","A","A","A",9,47,109313020
9,158,313,20,,,,,,,,,,,,,,109313020
9,158,313,20,4,9,4,"B","D","D","D","C","D","B","D",9,6,109313020
9,158,313,21,3,8,7,"B","A","D","C","C","B","D","D",8,10,109313021
9,158,314,1,4,5,3,"B","A","D","B","C","B","D","B",5,5,109314001
9,158,314,2,3,,,,,,,,,,,,,109314002
9,158,314,3,2,10,32,"B","A","D","C","C","B","D","A",10,33,109314003
9,158,314,5,3,,,,,,,,,,,,,109314005
9,158,314,7,2,,,,,,,,,,,,,109314007
9,158,314,7,5,8,23,"B","A","D","C","C","B","D","D",8,27,109314007
9,158,314,7,3,5,13,"B","A","C","C","C","A","A","A",5,16,109314007
9,158,314,9,2,8,27,"B","A","D","C","C","B","D","C",8,30,109314009
9,158,314,9,3,8,19,"B","A","D","C","C","B","D","A",8,21,109314009
9,158,314,11,2,10,29,"B","A","A","C","C","B","A","C",10,41,109314011
9,158,314,11,3,,,,,,,,,,,,,109314011
9,158,314,12,4,8,43,"B","A","D","C","C","B","D","A",8,43,109314012
9,158,314,12,3,7,27,"B","A","D","C","C","A","D","A",7,29,109314012
9,158,314,13,5,,,,,,,,,,,,,109314013
9,158,314,13,3,,,"B","A","D","C","C","B","D","B",,,109314013
9,158,314,14,3,4,3,"B","A","D","C","C","B","D","B",4,5,109314014
9,158,314,14,4,4,7,"B","A","D","C","C","B","D","B",4,8,109314014
9,158,314,16,3,6,49,"B","A","D","C","C","B","D","A",6,52,109314016
9,158,314,16,4,9,0,,,,,,,,,,,109314016
9,158,314,17,3,5,25,"B","A","D","D","B","C","B","A",5,29,109314017
9,158,314,18,3,4,45,"B","A","C","C","C","C","C","B",4,46,109314018
9,158,314,18,4,,,,,,,,,,,,,109314018
9,159,324,10,5,4,0,"C","C","D","A","C","B","C","C",4,6,109324010
9,159,324,13,5,1,6,"B","A","D","C","C","B","D","A",1,8,109324013
9,159,324,14,4,3,4,"B","C","A","C","D","B","A","D",3,6,109324014
9,159,324,18,3,7,16,"B","A","D","C","C","B","D","A",7,19,109324018
9,159,324,18,4,7,22,"B","A","D","B","C","B","B","A",7,24,109324018
9,159,324,18,5,7,29,"B","A","D","C","C","B","D","A",7,34,109324018
9,159,324,19,11,9,9,"B","A","D","C","C","B","D","B",9,13,109324019
9,159,324,19,6,,,,,,,,,,,,,109324019
9,159,324,19,3,7,59,"B","A","D","C","C","B","D","A",8,4,109324019
9,159,324,19,5,8,35,"B","C","B","C","C","C","D","C",8,46,109324019
9,159,324,19,12,,,,,,,,,,,,,109324019
9,159,324,19,4,8,15,"B","A","D","C","C","B","D","A",8,20,109324019
9,159,324,23,4,8,46,"B","C","D","C","C","B","B","D",8,52,109324023
9,159,324,23,5,8,59,"B","A","C","C","D","A","C","D",9,7,109324023
9,159,324,24,1,3,50,"B","C","A","C","B","A","A","A",3,52,109324024
9,162,318,1,7,9,24,"B","A","D","C","C","B","D","D",9,28,109318001
9,162,318,1,,,,,,,,,,,,,,109318001
9,162,318,1,,,,,,,,,,,,,,109318001
9,162,318,2,2,3,55,"B","A","D","C",,"B","D","A",3,57,109318002
9,162,318,2,3,4,2,"B","A","D","D","C","C","C","D",4,8,109318002
9,162,318,2,4,3,47,"B","A","D","C","C","B","A","C",3,52,109318002
9,162,318,3,4,11,31,"B","D","D","B","A","B","D","C",11,50,109318003
9,162,318,3,3,11,18,"B","B","D","A","B","A","B","B",11,30,109318003
9,162,318,4,3,5,41,"B","B","D","C","C","B","A","B",5,45,109318004
9,162,318,4,4,5,46,"B","B","D","C","C","B","D","A",5,51,109318004
9,162,318,5,3,11,14,"B","A","D","C","D","B","A","A",11,17,109318005
9,162,318,6,6,10,40,"B","A","D","C","C","B","D","D",10,43,109318006
9,162,318,6,4,10,57,"B","A","D","B","C","A","B","C",10,59,109318006
9,162,318,6,3,10,49,"B","B","D","C","D","A","A","D",10,54,109318006
9,162,318,7,7,12,34,"C","D","C","B","A","C","A","D",12,38,109318007
9,162,318,7,4,12,31,"B","C","D","C","C","B","C","C",12,33,109318007
9,162,318,7,3,12,26,"B","A","D","C","D","C","A","D",12,30,109318007
9,162,318,8,,,,,,,,,,,,,,109318008
9,162,318,8,6,8,34,"B","C","D","C","B","B","C","C",8,40,109318008
9,162,318,8,4,8,30,"B","C","D","C","C","B","B","A",8,33,109318008
9,162,318,9,4,2,45,"B","A","D","C","C","B","D","A",4,49,109318009
9,162,318,10,,,,,,,,,,,,,,109318010
9,162,318,10,,,,,,,,,,,,,,109318010
9,162,318,10,5,9,30,"B","A","D","C","C","B","D","A",9,33,109318010
9,162,318,11,2,9,26,"B","A","D","C","C","B","B","B",9,29,109318011
9,162,318,12,4,8,36,"B","A","D","C","B","B","C","B",8,40,109318012
9,162,318,12,8,8,52,"B","A","D","C","C","B","D","B",8,59,109318012
9,162,318,12,5,8,41,"B","A","D","C","D","B","B","B",8,46,109318012
9,162,318,12,3,8,32,"B","A","D","C","C","B","D","A",8,35,109318012
9,162,318,12,6,8,47,"B","A","D","C","C","B","D","A",8,51,109318012
9,162,318,14,7,2,41,"B","A","D","C","C","B","D","A",2,45,109318014
9,162,318,14,6,2,36,"B","A","C","C","A","B","A","B",2,40,109318014
9,162,318,14,,,,,,,,,,,,,,109318014
9,162,318,14,,,,,,,,,,,,,,109318014
9,162,318,16,4,4,26,"B","A","D","C","C","B","D","B",4,30,109318016
9,162,318,18,3,8,40,"B","A","D","C","C","B","D","C",8,43,109318018
9,162,318,18,6,8,44,"B","A","D","C","C","B","D","A",8,50,109318018
9,162,318,18,7,8,51,"B","A","D","C","D","B","D","C",8,55,109318018
9,162,318,18,5,8,36,"B","A","D","D","C","B","D","C",8,39,109318018
9,162,318,18,4,8,30,"B","A","D","C","C","B","D","C",8,35,109318018
9,162,321,1,3,6,29,"B","A","D","C","C","B","D","A",6,32,109321001
9,162,321,6,3,5,36,"B","A","D","C","C","B","D","A",5,38,109321006
9,162,321,9,5,,,,,,,,,,,,,109321009
9,162,321,9,4,12,56,"B","A","D","B","C","B","B","B",12,58,109321009
9,162,321,9,3,12,51,"B","A","D","B","C","B","B","D",12,53,109321009
9,162,321,12,5,12,40,"B","A","D","C","C","B","D","B",12,41,109321012
9,162,321,18,4,3,36,"B","A","D","C","C","B","B","A",3,37,109321018
9,162,321,18,6,3,43,"C","A","B","A","B","A","A","C",3,44,109321018
9,162,321,18,3,8,58,"B","A","D","C","C","C","D","B",8,59,109321018
9,162,321,20,3,4,58,"B","A","D","C","C","B","D","B",4,59,109321020
9,162,321,22,3,2,51,"B","A","D","C","C","B","D","C",2,54,109321022
9,162,321,34,3,5,40,"A","C","A","C","B","C","A","D",5,42,109321034
9,162,321,35,3,2,30,"B","A","D","C","C","B","D","A",2,34,109321035
9,162,321,35,,,,,,,,,,,,,,109321035
10,166,333,3,3,9,35,"B","A","D","C","A","A","A","A",9,38,110333003
10,166,333,20,2,5,55,"B","A","D","C","C","B","D","A",5,59,110333020
10,166,333,20,,,,,,,,,,,,,,110333020
10,166,334,4,,,,,,,,,,,,,,110334004
10,166,334,4,,,,,,,,,,,,,,110334004
10,166,334,4,4,3,11,"B","A","D","C","C","B","D","D",3,14,110334004
10,166,334,4,,,,,,,,,,,,,,110334004
10,166,334,9,9,12,39,"B","A","D","C","C","B","D","A",12,43,110334009
10,166,335,3,3,8,28,"B","A","D","C","C","B","B","A",8,30,110335003
10,166,335,6,7,3,8,"B","A","D","C","C","B","D","A",3,10,110335006
10,166,335,30,4,3,55,"B","C","D","C","D","B","B","C",4,0,110335030
10,166,335,30,7,7,47,"B","A","D","C","C","B","A","D",7,48,110335030
10,166,335,30,9,7,51,"B","A","D","C","C","B","D","A",7,52,110335030
10,166,335,30,5,7,38,"B","A","A","D","D",,"A","D",7,43,110335030
10,166,335,30,3,3,44,"B","A","D","C","C","B","D","A",3,47,110335030
10,166,335,36,3,1,54,"B","A","D","C","C","B","A","A",1,59,110335036
10,166,336,4,,,,,,,,,,,,,,110336004
10,166,336,4,,,,,,,,,,,,,,110336004
10,166,336,4,6,7,28,"B","A","D","C","C","B","D","A",7,33,110336004
10,166,336,6,4,4,10,"B","A","A","B","C","C","A","B",4,12,110336006
10,166,336,6,,,,,,,,,,,,,,110336006
10,166,336,7,6,4,45,"B","A","D","C","C","B","D","C",4,47,110336007
10,166,336,7,7,5,24,"B","A","D","C","C","B","D","B",5,36,110336007
10,166,336,8,,,,,,,,,,,,,,110336008
10,166,336,8,3,4,51,"B","A","D","C","C","B","D","B",4,54,110336008
10,166,336,11,3,5,47,"B","A","C","C","C","B","D","A",5,50,110336011
10,166,336,12,,,,,,,,,,,,,,110336012
10,166,336,12,7,3,30,"B","A","D","D","B","A","A","C",3,37,110336012
10,166,336,12,,,,,,,,,,,,,,110336012
10,166,336,13,2,10,24,"B","A","D","C","C","B","D","B",10,27,110336013
10,166,337,5,3,3,31,"B","A","C","C","A","A","C","B",3,34,110337005
10,166,337,5,4,3,50,"B","A","C","C","A","A","B","A",3,54,110337005
10,166,337,8,3,10,26,"B","A","D","C","C","B","D","A",10,30,110337008
10,166,337,8,5,,,,,,,,,,,,,110337008
10,166,337,8,4,,,,,,,,,,,,,110337008
10,166,337,12,3,2,30,"B","A","D","C","C","B","A","C",2,32,110337012
