"id1","id2","hhno","hhmid","s10av_a42","s10av_a43","s10av_a44","s10av_a45","s10av_a46","s10av_a47","s10av_a48"
8,153,108283003,1,5,5,1,2,2,,1
8,153,108283003,2,5,5,1,2,2,,1
8,153,108283003,5,5,5,1,2,2,,1
8,153,108283005,1,5,5,1,2,2,,1
8,153,108283005,2,5,5,1,2,2,,1
8,153,108283005,5,5,5,1,2,2,,1
8,153,108283006,1,5,5,1,2,2,,1
8,153,108283006,2,5,5,1,2,2,,1
8,153,108283007,1,5,5,1,2,2,,1
8,153,108283007,2,5,5,1,2,2,,1
8,153,108283007,3,5,5,1,2,2,,1
8,153,108283008,1,4,4,2,2,2,,1
8,153,108283008,2,4,4,1,2,2,,1
8,153,108283009,1,5,4,2,2,2,,1
8,153,108283009,2,4,4,2,2,2,,1
8,153,108283009,6,4,4,1,2,2,,1
8,153,108283010,1,4,4,2,2,2,,1
8,153,108283010,2,4,4,2,2,2,,1
8,153,108283010,6,4,4,1,2,2,,1
8,153,108283014,1,4,4,2,2,2,,1
8,153,108283014,2,4,4,2,2,2,,1
8,153,108283018,1,4,5,2,2,2,,1
8,153,108283018,2,5,4,1,2,2,,1
8,153,108283019,1,4,4,3,2,2,,1
8,153,108283019,2,4,4,2,2,2,,1
8,153,108283019,3,4,4,3,2,2,,1
8,153,108283022,1,3,3,3,2,2,,1
8,153,108283022,2,2,4,3,2,2,,1
8,153,108283022,7,4,4,3,2,2,,1
8,153,108283023,1,2,2,4,2,2,,1
8,153,108283023,2,4,3,3,2,2,,1
8,153,108283023,4,5,3,2,2,2,,1
8,153,108283025,1,2,3,3,2,2,,1
8,153,108283025,2,2,3,3,2,2,,1
8,153,108283025,3,4,4,2,2,2,,1
8,153,108283026,1,3,3,3,2,2,,1
8,153,108283026,2,3,3,3,2,2,,1
8,153,108284004,1,4,4,4,2,2,,1
8,153,108284004,2,4,4,4,2,2,,1
8,153,108284004,3,4,4,4,2,2,,1
8,153,108284006,1,4,4,3,2,2,,1
8,153,108284006,2,4,4,2,2,2,,1
8,153,108284006,3,4,4,1,2,2,,1
8,153,108284010,1,4,4,2,2,2,,1
8,153,108284010,2,4,4,2,2,2,,1
8,153,108284012,1,4,4,1,2,2,,1
8,153,108284012,2,4,4,1,2,2,,1
8,153,108284012,3,4,4,1,2,2,,1
8,153,108284013,1,5,5,1,2,2,,1
8,153,108284014,1,5,5,1,2,2,,1
8,153,108284014,2,5,5,1,2,2,,1
8,153,108284016,1,5,5,1,2,2,,1
8,153,108284019,1,5,5,1,2,2,,1
8,153,108284019,2,5,5,1,2,2,,1
8,153,108284019,3,5,5,1,2,2,,1
8,153,108284021,1,5,5,1,2,2,,1
8,153,108284021,2,5,5,1,2,2,,1
8,153,108284021,5,5,5,1,2,2,,1
8,153,108284023,1,4,5,1,2,2,,1
8,153,108284023,2,5,5,1,2,2,,1
8,153,108284023,7,5,5,1,2,2,,1
8,153,108284024,1,2,2,4,2,2,,1
8,153,108284024,2,2,2,4,2,2,,1
8,153,108284026,1,5,5,1,2,2,,1
8,153,108284026,2,5,5,1,2,2,,1
8,153,108284026,7,5,5,1,2,2,,1
8,153,108284027,1,1,1,4,2,2,,1
8,153,108284027,2,1,1,4,2,2,,1
8,153,108284027,7,1,1,4,2,2,,1
8,153,108284028,1,4,4,1,2,2,,1
8,153,108284028,2,4,4,1,2,2,,1
8,153,108284028,6,4,4,1,2,2,,1
8,153,108284031,1,5,5,1,2,2,,1
8,157,108309005,1,1,1,1,2,2,,1
8,157,108309005,3,5,5,1,2,2,,1
8,157,108309014,1,4,4,1,2,2,,1
8,157,108309014,2,4,4,1,2,1,1,1
8,157,108309014,3,4,4,1,2,2,,1
8,157,108309016,1,1,4,1,2,1,1,1
8,157,108309016,2,1,4,1,,2,,1
8,157,108309016,3,1,4,1,2,2,,1
8,157,108309020,1,1,1,4,2,2,,1
8,157,108309020,2,1,1,4,2,2,,1
8,157,108309020,3,1,1,4,2,2,,1
8,157,108309022,1,1,1,1,2,2,,1
8,157,108309022,2,1,4,1,2,2,,1
8,157,108309022,3,1,1,1,2,2,,1
8,157,108309025,1,4,5,2,2,2,,2
8,157,108309025,2,4,4,3,2,2,,4
8,157,108309026,1,3,4,3,2,2,,4
8,157,108309026,2,4,4,2,2,2,,3
8,157,108309026,6,4,4,2,2,2,,5
8,157,108309028,1,2,1,5,2,1,1,1
8,157,108309028,2,2,1,4,2,2,,2
8,157,108309031,1,5,4,2,2,2,,2
8,157,108309031,2,4,5,3,2,2,,3
8,157,108309032,1,4,4,1,2,1,1,3
8,157,108309032,2,5,4,2,2,1,1,4
8,157,108309032,9,4,5,2,2,1,1,3
8,157,108309033,1,5,3,5,2,2,,2
8,157,108309033,2,5,5,1,2,2,,1
8,157,108309033,3,5,5,1,2,2,,2
8,157,108309036,1,5,5,4,2,2,,1
8,157,108309036,2,5,4,5,2,2,,2
8,157,108309039,1,5,5,1,2,2,,1
8,157,108309039,2,5,5,1,2,2,,2
8,157,108309039,3,5,5,1,2,2,,1
8,157,108309040,1,5,5,1,2,2,,2
8,157,108309040,2,5,5,1,2,2,,2
8,157,108309040,3,5,5,1,2,2,,2
8,157,108309041,1,5,5,1,2,2,,1
8,157,108309041,2,4,5,1,2,2,,1
8,157,108309041,4,4,5,1,2,2,,1
9,154,109325008,1,5,4,1,2,2,,2
9,154,109325008,2,5,5,1,2,2,,2
9,154,109325010,1,5,5,4,2,2,,2
9,154,109325010,2,5,5,4,2,2,,1
9,154,109325014,1,5,2,4,2,2,,3
9,154,109325014,2,4,3,4,2,2,,2
9,154,109325014,3,5,1,4,2,2,,2
9,154,109325017,1,5,4,2,2,1,6,1
9,154,109325017,2,5,2,3,2,1,6,1
9,154,109325017,6,5,1,4,2,1,6,2
9,154,109325021,1,5,5,1,2,2,,1
9,154,109325021,2,5,5,1,2,2,,1
9,154,109325021,6,5,5,1,2,2,,1
9,154,109325026,1,5,4,2,2,1,1,4
9,154,109325026,2,5,5,2,2,1,1,4
9,154,109325026,3,4,4,3,2,1,1,3
9,154,109325027,1,4,5,2,2,1,1,4
9,154,109325028,1,5,4,1,2,,1,4
9,154,109325028,2,5,4,2,2,,1,3
9,154,109325029,1,5,5,5,2,1,2,1
9,154,109325029,2,5,5,5,2,1,2,1
9,154,109325029,3,5,5,5,2,2,,1
9,154,109325031,1,4,4,,2,2,,4
9,154,109325031,2,4,5,,2,2,,4
9,154,109325032,1,4,4,2,2,2,,2
9,154,109325032,2,4,4,3,2,2,,3
9,154,109325032,5,4,4,2,2,2,,4
9,154,109325034,1,5,5,3,,1,2,2
9,154,109325034,2,5,1,1,2,2,,2
9,154,109325034,5,5,4,4,,1,2,2
9,154,109325038,1,4,4,1,2,2,,1
9,154,109325038,2,1,4,1,2,2,,1
9,154,109325044,1,5,5,1,2,1,3,1
9,154,109325044,2,5,5,1,2,1,2,1
9,154,109325044,3,5,5,1,2,2,,1
9,154,109325047,1,5,5,1,2,2,,3
9,154,109325047,2,5,5,1,2,2,,2
9,154,109326002,1,4,5,2,2,1,1,3
9,154,109326002,2,4,4,2,2,1,1,4
9,154,109326002,5,5,5,1,2,1,1,2
9,154,109326004,1,4,5,2,2,1,1,3
9,154,109326004,2,3,3,3,2,1,1,4
9,154,109326005,1,4,5,2,2,2,,3
9,154,109326005,2,4,5,1,2,2,,5
9,154,109326005,4,4,4,2,2,2,,5
9,154,109326008,1,4,4,2,1,2,,3
9,154,109326014,1,5,5,2,2,2,,4
9,154,109326015,1,5,5,1,2,1,5,1
9,154,109326015,3,5,5,1,2,2,,1
9,154,109326017,1,5,5,1,2,1,2,1
9,154,109326017,3,5,5,1,2,1,4,1
9,154,109326018,1,5,5,1,2,2,,1
9,154,109326018,2,5,5,1,2,1,2,1
9,154,109326018,3,5,5,1,2,2,,1
9,154,109326019,1,5,5,1,2,2,,1
9,154,109326019,2,5,5,1,2,1,2,1
9,154,109326019,3,5,5,1,2,2,,1
9,154,109326021,1,5,5,1,2,1,4,1
9,154,109326021,2,5,5,1,2,2,,1
9,154,109326021,4,5,5,1,2,2,,1
9,154,109326022,1,5,5,1,2,1,4,2
9,154,109326022,2,5,5,1,2,1,5,1
9,154,109326023,1,5,5,3,2,1,4,3
9,154,109326023,2,5,5,3,2,1,4,3
9,154,109326033,1,5,5,1,2,2,,1
9,154,109326033,2,5,5,1,2,2,,1
9,154,109326036,1,5,5,3,2,1,4,2
9,154,109326037,1,5,5,1,2,1,5,2
9,154,109326037,2,5,5,1,2,1,5,2
9,154,109326037,3,5,5,1,2,2,,4
9,154,109327001,1,5,5,1,2,2,,1
9,154,109327001,4,5,5,1,2,2,,1
9,154,109327003,1,5,5,1,2,2,,1
9,154,109327003,2,5,5,1,2,2,,1
9,154,109327003,5,5,5,1,2,2,,1
9,154,109327005,1,5,5,1,2,2,,1
9,154,109327005,2,5,5,1,2,2,,1
9,154,109327005,3,5,5,1,2,2,,1
9,154,109327006,1,5,5,,2,2,,1
9,154,109327006,2,5,5,5,2,2,,1
9,154,109327006,3,5,5,5,2,2,,1
9,154,109327007,1,1,4,4,2,2,,1
9,154,109327009,1,4,4,1,2,2,,3
9,154,109327009,2,4,4,1,2,2,,3
9,154,109327009,3,4,4,1,2,2,,2
9,154,109327010,1,5,4,3,2,1,2,4
9,154,109327010,2,5,3,2,2,2,,3
9,154,109327010,10,5,3,2,2,2,,3
9,154,109327011,1,2,1,3,2,2,,2
9,154,109327011,4,3,2,2,2,2,,3
9,154,109327011,5,3,2,2,2,2,,2
9,154,109327012,1,2,1,4,2,2,,3
9,154,109327017,1,4,4,4,2,2,,5
9,154,109327020,1,4,4,3,2,2,,4
9,154,109327022,1,4,4,4,2,2,,4
9,154,109327022,2,3,4,3,2,2,,5
9,154,109327022,3,3,4,4,2,2,,3
9,154,109327024,1,4,4,3,2,2,,4
9,154,109327024,2,4,4,4,2,2,,5
9,154,109327024,3,5,4,5,2,2,,5
9,154,109327025,1,4,3,3,2,2,,5
9,154,109327026,1,5,2,2,2,2,,2
9,154,109327026,2,5,1,1,2,2,,2
9,154,109328001,1,5,5,1,2,2,,1
9,154,109328001,3,5,5,1,2,,,1
9,154,109328001,5,5,5,1,2,,,1
9,154,109328002,1,5,5,1,2,2,,1
9,154,109328002,2,5,5,1,2,2,,1
9,154,109328007,1,5,5,1,2,1,2,1
9,154,109328009,1,3,3,3,2,2,,1
9,154,109328010,1,5,5,1,2,1,3,1
9,154,109328010,2,5,5,1,,,,
9,154,109328010,3,1,1,1,2,2,,1
9,154,109328011,1,3,2,4,2,1,7,2
9,154,109328011,2,3,3,2,2,1,4,2
9,154,109328011,3,4,1,4,2,1,2,3
9,154,109328017,1,4,4,4,2,1,1,2
9,154,109328022,1,2,3,4,2,1,1,2
9,154,109328022,2,3,3,3,2,2,,3
9,154,109328023,1,5,5,1,2,2,,5
9,154,109328023,2,5,5,2,2,2,,4
9,154,109328025,1,5,5,1,2,1,4,1
9,154,109328026,1,5,4,1,2,1,2,1
9,154,109328026,2,5,5,1,2,1,2,1
9,154,109328037,1,5,5,4,2,1,2,1
9,154,109328037,2,5,4,3,2,2,,1
9,154,109328037,5,5,5,3,2,1,2,1
9,154,109328044,1,4,5,1,2,1,2,1
9,154,109328044,2,4,5,1,2,1,10,1
9,154,109328044,4,5,5,1,2,2,,1
9,154,109328045,1,5,5,4,2,1,1,1
9,154,109328045,2,5,5,2,2,2,,2
9,154,109328045,4,5,5,1,2,2,,1
9,154,109328046,1,4,4,4,2,1,2,3
9,156,109317001,2,5,3,3,2,2,,1
9,156,109317001,5,5,1,4,2,2,,1
9,156,109317024,1,5,3,,1,2,,1
9,156,109317024,2,1,4,2,1,1,1,1
9,156,109317025,1,5,5,5,1,2,,1
9,156,109317025,2,5,4,3,1,2,,1
9,156,109317035,2,2,4,5,,,,
9,156,109317035,6,4,2,5,,,,
9,156,109317035,7,1,1,3,,,,
9,156,109317044,1,4,1,2,2,2,,1
9,156,109317045,1,1,1,4,2,2,,1
9,156,109317053,1,5,5,2,1,2,,1
9,156,109317053,2,4,1,3,1,2,,1
9,156,109317060,1,5,5,5,2,2,,1
9,156,109317060,3,5,4,5,2,2,,1
9,156,109317081,1,1,3,3,1,2,,1
9,156,109317081,2,2,2,5,1,2,,2
9,156,109317081,5,1,5,4,1,2,,2
9,156,109317083,1,1,4,4,2,2,,1
9,156,109317083,2,5,1,5,2,2,,1
9,156,109317085,1,3,4,3,2,2,,1
9,156,109317085,3,5,5,4,2,2,,1
9,156,109317085,4,5,5,4,2,2,,1
9,156,109317089,1,3,3,1,1,2,,1
9,156,109317089,2,4,4,1,1,2,,1
9,156,109317115,1,1,2,5,2,2,,5
9,156,109317115,2,3,2,4,2,2,,4
9,156,109317117,1,1,1,5,2,2,,1
9,156,109317117,2,1,1,5,2,2,,1
9,156,109317136,1,5,5,4,2,2,,1
9,156,109317136,2,4,1,5,2,2,,1
9,156,109319001,1,1,1,5,,1,15,1
9,156,109319001,2,1,1,5,,1,10,1
9,156,109319001,4,1,1,5,,2,,1
9,156,109319002,1,2,4,2,2,2,,1
9,156,109319002,2,3,3,4,2,2,,2
9,156,109319002,3,4,2,4,2,2,,2
9,156,109319007,1,4,5,2,1,2,,1
9,156,109319007,2,4,5,2,1,2,,1
9,156,109319007,5,4,5,1,1,2,,1
9,156,109319008,1,1,2,4,2,1,5,2
9,156,109319008,2,1,1,4,2,1,3,2
9,156,109319008,4,2,2,5,2,2,,2
9,156,109319009,1,4,2,2,1,2,,2
9,156,109319009,2,4,3,4,2,2,,1
9,156,109319009,4,5,4,2,2,2,,1
9,156,109319010,2,4,3,2,2,2,,1
9,156,109319016,1,1,2,4,2,2,,2
9,156,109319016,2,2,2,4,2,2,,2
9,156,109319016,3,1,1,4,2,2,,2
9,156,109319018,1,1,2,4,2,2,,2
9,156,109319018,2,1,4,5,2,2,,2
9,156,109319019,1,4,4,2,1,2,,2
9,156,109319019,2,4,3,2,1,2,,2
9,156,109319019,3,2,3,4,2,2,,3
9,156,109319022,1,4,4,2,1,2,,2
9,156,109319022,2,2,2,4,1,2,,2
9,156,109319022,3,2,2,4,1,2,,2
9,156,109319024,1,2,2,2,2,2,,2
9,156,109319024,3,3,2,3,2,2,,2
9,156,109319024,4,2,1,3,1,2,,4
9,156,109319025,1,2,2,2,2,1,6,2
9,156,109319025,2,2,2,2,2,2,,2
9,156,109319025,6,3,3,3,2,2,,1
9,156,109319027,1,4,4,4,1,2,,2
9,156,109319027,2,4,2,2,1,2,,2
9,156,109319027,3,4,1,3,1,2,,2
9,156,109319029,1,1,1,2,1,2,,2
9,156,109319029,2,2,1,2,2,2,,1
9,156,109319029,3,2,1,3,2,2,,2
9,156,109319030,1,2,2,4,2,1,4,2
9,156,109319030,2,2,2,4,2,2,,2
9,156,109319030,7,1,2,4,2,2,,2
9,156,109320001,1,4,4,4,2,2,,1
9,156,109320001,2,4,4,4,2,2,,2
9,156,109320001,5,4,4,4,2,2,,3
9,156,109320003,1,4,3,4,2,2,,2
9,156,109320003,2,4,2,5,2,2,,3
9,156,109320005,1,4,2,5,2,2,,2
9,156,109320005,2,4,3,4,2,2,,3
9,156,109320005,3,4,3,4,2,2,,4
9,156,109320006,1,4,2,4,2,2,,2
9,156,109320011,1,5,5,1,2,1,2,1
9,156,109320011,2,5,5,5,2,2,,1
9,156,109320011,4,1,5,1,2,2,,1
9,156,109320013,1,5,5,4,1,1,3,1
9,156,109320015,1,5,5,1,2,1,4,1
9,156,109320015,2,5,5,1,2,2,,1
9,156,109320016,1,5,5,1,2,2,,1
9,156,109320016,2,5,5,4,2,2,,1
9,156,109320016,4,5,5,4,2,2,,1
9,156,109320018,1,5,5,4,2,2,,1
9,156,109320018,2,5,5,1,2,2,,1
9,156,109320018,3,5,5,1,2,2,,1
9,156,109320019,1,5,4,2,2,2,,2
9,156,109320019,2,1,4,3,2,2,,2
9,156,109320019,3,5,4,1,2,2,,2
9,156,109320024,1,4,4,3,2,2,,2
9,156,109320024,2,4,4,2,2,2,,2
9,156,109320024,3,4,5,4,2,2,,1
9,156,109320027,1,5,5,4,2,1,15,1
9,156,109320027,2,1,5,4,2,2,,4
9,156,109320027,3,2,3,4,2,1,1,1
9,156,109320028,1,3,4,3,2,2,,2
9,156,109320028,2,4,4,4,2,2,,2
9,156,109320028,3,4,4,3,2,2,,2
9,156,109320029,1,5,4,4,2,2,,2
9,156,109320029,4,5,4,1,2,2,,2
9,156,109320032,1,4,4,4,2,2,,2
9,156,109320032,2,4,4,4,2,2,,1
9,156,109320032,3,4,4,4,2,2,,2
9,156,109322009,1,4,4,3,2,2,,1
9,156,109322009,2,2,2,4,2,2,,2
9,156,109322013,1,1,1,4,2,2,,1
9,156,109322018,1,4,4,4,2,2,,2
9,156,109322020,1,5,5,1,2,1,2,1
9,156,109322020,2,5,5,1,2,2,,1
9,156,109322020,3,5,5,1,2,2,,1
9,156,109322022,1,2,4,4,2,1,4,1
9,156,109322022,2,2,4,4,2,1,4,1
9,156,109322022,3,3,3,5,2,1,12,2
9,156,109322025,1,3,3,3,2,2,,1
9,156,109322025,2,3,3,3,2,2,,1
9,156,109322045,1,4,4,4,2,1,3,1
9,156,109322045,4,5,5,4,2,2,,1
9,156,109322046,1,4,4,2,2,1,2,1
9,156,109322046,2,1,4,4,2,1,2,3
9,156,109322046,4,1,3,4,2,2,,4
9,156,109322049,1,2,4,5,2,2,,1
9,156,109322049,2,2,2,5,2,1,6,1
9,156,109322049,3,2,2,4,2,1,4,1
9,156,109322051,1,4,4,3,2,2,,1
9,156,109322051,2,3,4,5,2,1,6,3
9,156,109322051,4,4,4,5,2,1,4,3
9,156,109322053,1,4,4,4,2,1,2,1
9,156,109322053,2,4,4,4,2,2,,1
9,156,109322053,3,2,3,3,2,2,,1
9,156,109322063,1,5,5,1,2,1,3,1
9,156,109322063,2,1,4,2,2,2,,1
9,156,109322063,3,1,1,3,2,1,2,1
9,156,109322067,1,4,4,4,1,2,,2
9,156,109322067,2,2,1,5,1,2,,2
9,156,109322067,6,3,2,4,1,2,,2
9,156,109322069,1,1,1,4,2,2,,1
9,156,109322070,1,1,2,4,2,1,3,1
9,156,109322070,2,4,4,4,2,1,1,1
9,156,109322070,5,2,4,4,2,1,1,1
9,157,109315001,1,5,5,1,2,2,,1
9,157,109315001,2,5,5,2,2,2,,1
9,157,109315002,1,2,2,4,1,1,3,1
9,157,109315002,2,4,2,2,1,2,,1
9,157,109315003,1,2,2,2,2,2,,2
9,157,109315003,2,4,3,4,2,2,,1
9,157,109315003,3,4,2,4,2,2,,1
9,157,109315004,1,5,4,1,2,2,,1
9,157,109315004,2,5,5,2,2,2,,1
9,157,109315004,3,5,5,2,2,2,,1
9,157,109315005,1,4,4,5,1,1,15,1
9,157,109315005,5,3,3,5,1,1,20,1
9,157,109315005,6,5,4,4,1,1,10,1
9,157,109315006,1,5,5,1,2,2,,1
9,157,109315006,2,5,5,1,2,2,,1
9,157,109315006,3,5,5,1,2,2,,1
9,157,109315007,1,4,2,2,2,2,,2
9,157,109315007,2,2,1,4,2,2,,2
9,157,109315008,1,5,5,4,1,1,4,1
9,157,109315008,2,5,5,4,1,1,3,1
9,157,109315009,1,5,5,1,2,2,,1
9,157,109315009,2,5,5,1,2,2,,1
9,157,109315009,8,5,5,1,2,2,,1
9,157,109315010,1,3,4,1,2,2,,1
9,157,109315010,2,4,4,2,2,2,,1
9,157,109315010,3,5,4,2,2,2,,1
9,157,109315011,1,4,2,4,2,2,,2
9,157,109315011,2,4,2,4,2,2,,2
9,157,109315011,4,2,1,5,2,2,,2
9,157,109315013,2,4,4,2,2,2,,1
9,157,109315013,4,4,3,3,2,2,,1
9,157,109315014,1,4,4,4,1,1,2,1
9,157,109315014,2,4,5,5,1,1,1,1
9,157,109315014,3,5,5,1,1,1,3,1
9,157,109315015,1,4,4,2,1,1,15,1
9,157,109315015,2,5,5,1,1,1,15,1
9,157,109315015,3,4,4,,1,1,10,1
9,157,109315017,1,4,4,4,2,2,,1
9,157,109316001,1,5,4,2,2,2,,1
9,157,109316001,2,5,2,4,2,2,,1
9,157,109316002,1,1,5,1,2,2,,1
9,157,109316002,2,5,3,5,2,2,,1
9,157,109316004,1,4,4,5,1,2,,1
9,157,109316004,2,3,3,4,1,2,,1
9,157,109316007,1,1,2,5,2,2,,1
9,157,109316008,1,2,2,4,2,2,,1
9,157,109316008,2,3,2,5,2,2,,1
9,157,109316008,8,1,2,5,2,2,,1
9,157,109316009,2,4,2,3,2,2,,1
9,157,109316016,1,2,2,4,2,1,5,2
9,157,109316016,2,2,1,4,2,1,10,1
9,157,109316016,4,1,1,4,2,2,,1
9,157,109316018,1,2,1,4,2,2,,2
9,157,109316018,2,2,1,2,2,2,,2
9,157,109316018,3,1,1,4,2,2,,4
9,157,109316025,1,4,4,3,2,2,,2
9,157,109316025,2,2,2,2,2,2,,1
9,157,109316025,4,2,1,2,2,2,,1
9,157,109316026,1,4,4,4,1,1,3,1
9,157,109316026,2,5,4,5,1,1,1,1
9,157,109316026,3,4,5,3,1,1,1,1
9,157,109316027,1,4,4,4,1,1,2,1
9,157,109316027,2,5,4,5,1,1,3,1
9,157,109316032,1,4,5,4,1,1,2,1
9,157,109316032,2,4,4,1,1,1,5,1
9,157,109316032,7,5,5,5,1,1,2,1
9,157,109316036,1,5,4,4,1,1,3,1
9,157,109316036,2,4,1,1,1,1,3,1
9,157,109316036,3,2,4,4,1,2,,1
9,157,109316039,1,4,3,4,2,2,,1
9,157,109316039,2,2,1,5,2,2,,1
9,157,109316039,3,2,1,4,2,2,,1
9,157,109316044,1,3,4,4,1,1,5,1
9,157,109316044,2,4,5,3,1,1,2,1
9,158,109312001,1,1,1,5,2,2,,1
9,158,109312001,2,1,1,5,1,2,,1
9,158,109312005,1,4,3,4,1,1,3,1
9,158,109312005,2,5,4,4,2,1,1,1
9,158,109312014,1,5,1,4,2,2,,1
9,158,109312014,2,5,1,5,2,2,,1
9,158,109312014,4,5,1,4,2,2,,1
9,158,109312022,1,1,2,3,2,2,,1
9,158,109312022,2,2,1,4,2,1,3,1
9,158,109312022,4,1,2,3,2,1,2,1
9,158,109312031,1,5,4,2,2,2,,1
9,158,109312031,4,4,2,1,2,2,,2
9,158,109312038,1,1,3,4,,1,1,1
9,158,109312038,2,4,5,4,2,1,2,1
9,158,109312038,5,1,4,4,2,2,,1
9,158,109312042,1,1,1,5,2,2,,1
9,158,109312042,2,1,1,4,1,2,,1
9,158,109312042,3,1,1,4,1,2,,1
9,158,109312046,1,5,2,5,2,1,1,1
9,158,109312046,2,4,3,5,2,2,,1
9,158,109312051,1,4,4,2,2,2,,1
9,158,109312051,2,4,2,4,2,2,,1
9,158,109312051,3,2,1,4,2,2,,2
9,158,109312052,1,1,1,5,2,2,,1
9,158,109312052,2,1,1,5,1,2,,1
9,158,109312054,1,2,3,5,2,1,3,1
9,158,109312054,2,1,2,5,2,1,2,1
9,158,109312054,5,3,1,5,2,2,,1
9,158,109312057,1,4,2,2,2,2,,2
9,158,109312057,2,5,4,4,2,2,,1
9,158,109312058,1,1,1,4,2,2,,1
9,158,109312058,2,1,1,4,1,2,,1
9,158,109312058,4,1,1,5,1,2,,1
9,158,109312060,1,4,4,2,2,2,,1
9,158,109312060,2,4,5,1,2,2,,1
9,158,109312060,3,5,5,1,2,2,,1
9,158,109312062,1,4,2,4,2,2,,2
9,158,109312062,2,5,1,4,2,2,,1
9,158,109313001,1,1,4,5,1,1,3,1
9,158,109313001,2,5,4,5,1,1,2,1
9,158,109313001,4,5,5,1,1,1,1,1
9,158,109313003,1,3,3,2,1,2,,1
9,158,109313003,2,5,1,3,1,2,,1
9,158,109313003,4,5,1,3,2,2,,1
9,158,109313004,1,2,1,4,2,2,,1
9,158,109313004,2,1,1,5,2,2,,2
9,158,109313007,1,5,3,2,1,1,1,1
9,158,109313007,2,1,5,5,1,1,3,1
9,158,109313007,3,2,1,2,1,2,,1
9,158,109313008,1,5,5,3,2,2,,1
9,158,109313008,2,3,4,1,2,2,,1
9,158,109313008,4,3,4,1,2,2,,1
9,158,109313010,1,1,1,4,2,2,,2
9,158,109313010,2,2,2,4,2,1,2,2
9,158,109313010,5,1,2,5,2,2,,1
9,158,109313011,1,3,3,1,1,2,,1
9,158,109313012,1,4,4,2,1,2,,1
9,158,109313014,1,4,2,5,1,1,2,1
9,158,109313014,2,1,2,4,1,1,1,1
9,158,109313015,1,1,1,2,1,2,,1
9,158,109313016,1,5,4,2,2,1,2,1
9,158,109313016,2,4,2,2,2,2,,2
9,158,109313016,3,4,2,2,2,2,,1
9,158,109313017,1,1,5,3,2,2,,1
9,158,109313017,3,2,5,4,2,2,,1
9,158,109313017,6,2,4,3,2,2,,1
9,158,109313020,1,2,4,2,2,2,,1
9,158,109313020,3,2,3,2,2,2,,1
9,158,109313020,4,1,3,2,2,2,,1
9,158,109313021,1,2,2,4,2,2,,2
9,158,109313021,2,3,2,4,2,2,,2
9,158,109313021,3,1,1,4,2,2,,4
9,158,109313023,1,2,2,4,2,2,,2
9,158,109314001,1,4,2,2,2,2,,1
9,158,109314001,2,2,1,4,2,2,,2
9,158,109314001,4,2,1,5,2,2,,2
9,158,109314002,2,1,1,4,2,2,,1
9,158,109314002,6,3,1,3,2,2,,1
9,158,109314003,1,4,4,1,2,2,,1
9,158,109314003,2,4,4,1,2,2,,1
9,158,109314004,2,3,1,4,2,2,,1
9,158,109314004,3,5,1,5,2,2,,1
9,158,109314004,4,5,1,5,2,2,,1
9,158,109314005,1,5,1,5,2,2,,1
9,158,109314005,2,3,1,4,2,2,,1
9,158,109314005,3,3,1,5,1,2,,1
9,158,109314007,1,4,5,3,2,1,3,1
9,158,109314007,2,5,3,2,2,1,2,1
9,158,109314007,3,4,2,1,2,2,,1
9,158,109314009,1,3,4,3,2,2,,1
9,158,109314009,2,3,1,1,2,2,,1
9,158,109314009,3,3,1,1,2,2,,1
9,158,109314011,1,3,1,3,2,2,,1
9,158,109314011,3,1,1,5,2,2,,1
9,158,109314012,1,4,5,2,2,1,3,1
9,158,109314012,2,4,5,2,2,1,2,1
9,158,109314012,3,3,4,2,2,2,,1
9,158,109314013,1,4,2,2,2,2,,2
9,158,109314013,2,2,1,4,2,2,,2
9,158,109314014,1,1,1,5,2,2,,1
9,158,109314014,2,1,1,4,2,2,,1
9,158,109314014,3,1,1,5,2,2,,1
9,158,109314015,1,5,4,2,2,1,3,1
9,158,109314015,2,4,3,1,2,2,,1
9,158,109314016,1,2,2,4,2,2,,4
9,158,109314016,2,1,1,2,2,2,,5
9,158,109314016,4,3,1,4,2,2,,2
9,158,109314017,1,5,1,4,2,2,,1
9,158,109314017,2,5,1,4,2,2,,1
9,158,109314017,3,5,1,5,2,2,,1
9,158,109314018,1,4,4,2,2,1,2,1
9,158,109314018,2,4,5,2,2,1,3,1
9,158,109314018,3,5,5,2,2,2,,1
9,159,109324004,1,5,5,1,2,1,4,1
9,159,109324004,2,5,5,1,2,2,,1
9,159,109324004,4,5,5,1,2,2,,1
9,159,109324005,1,5,5,1,2,2,,2
9,159,109324005,2,5,5,1,2,2,,1
9,159,109324006,1,5,5,1,2,2,,2
9,159,109324010,1,5,5,1,2,1,3,1
9,159,109324010,3,5,5,1,2,1,4,1
9,159,109324010,4,5,5,1,2,1,4,1
9,159,109324011,1,5,5,1,2,1,3,1
9,159,109324011,2,5,5,5,2,1,2,1
9,159,109324011,7,5,5,1,,2,,1
9,159,109324013,1,4,4,5,2,2,,5
9,159,109324013,2,4,,4,2,2,,4
9,159,109324013,5,5,4,5,2,2,,5
9,159,109324014,1,4,4,4,2,2,,5
9,159,109324014,2,4,4,5,2,2,,5
9,159,109324014,4,5,4,5,2,2,,5
9,159,109324016,1,4,4,2,2,2,,4
