"id1","id2","hhno","plot_no","s4aii_a10","s4aii_a11","s4aii_a12","s4aii_a13","s4aii_a14","s4aii_a15a","s4aii_a15b","s4aii_a15c","s4aii_a16","s4aii_a17","area_ha"
8,151,108307034,1,6,1,1,1,5,,"0.5MILES",20,1,2,2.42816662788391
8,151,108307034,2,3,1,1,1,3,,"0.5MILES",20,1,2,1.21408331394196
8,151,108307038,2,7,1,1,1,5,,"1.5MILE",40,1,2,2.83286118507385
8,151,108307038,1,6,1,1,1,4,,"2MILES",60,1,2,2.42816662788391
8,151,108307040,2,12,1,1,1,12,,"6.4KM",40,1,1,4.85633325576782
8,151,108307040,1,4,1,1,1,4,,"6.4KM",40,1,1,1.6187778711319
8,151,108308001,1,10,1,1,1,8,,"1MILE",30,1,2,4.0469446182251
8,151,108308001,2,3,1,1,1,2,,"2MILES",60,1,2,1.21408331394196
8,151,108308003,2,1,1,1,1,2,,"3MILES",1,1,2,0.404694467782974
8,151,108308003,1,16,1,1,1,20,,"3MILES",1,1,2,6.47511148452759
8,151,108308005,4,1,1,1,1,4,,"1.5MILES",10,1,2,0.404694467782974
8,151,108308005,3,2,1,1,1,8,,"1.5MILES",10,1,2,0.809388935565948
8,151,108308005,1,4,1,1,1,4,,"5MILES",30,1,2,1.6187778711319
8,151,108308005,2,8,1,1,1,2,,"3MILES",20,1,2,3.23755574226379
8,151,108308006,1,6,1,1,1,3,,"1MILE",30,1,1,2.42816662788391
8,151,108308010,1,7,1,1,1,7,,"4KM",20,1,1,2.83286118507385
8,151,108308010,2,7,1,1,1,7,,"4.8KM",25,1,1,2.83286118507385
8,151,108308014,3,2,1,1,1,2,,"4KM",15,1,1,0.809388935565948
8,151,108308014,1,10,1,1,1,10,,"4KM",15,1,1,4.0469446182251
8,151,108308014,2,2,1,1,1,2,,"4KM",15,1,1,0.809388935565948
8,151,108308020,1,5,1,1,1,5,,"3.2KM",15,1,1,2.02347230911255
8,151,108308020,3,1,1,1,3,1,,"3.2KM",15,1,1,0.404694467782974
8,151,108308020,2,5,1,1,1,5,,"3.2KM",15,1,1,2.02347230911255
8,151,108308026,1,2,1,1,1,2,,"3.2KM",30,1,1,0.809388935565948
8,151,108308026,2,1,1,1,3,1,,"3.2KM",30,1,1,0.404694467782974
8,151,108308026,3,1,1,1,3,1,,"3.2KM",30,1,1,0.404694467782974
8,151,108308030,1,6,1,1,1,9,,"5.2KM",60,1,1,2.42816662788391
8,151,108308032,2,3,1,1,1,1.5,1,"4KM",60,1,2,1.21408331394196
8,151,108308032,1,4,1,1,1,2,1,"4.7KM",70,1,2,1.6187778711319
8,151,108308035,1,8,1,2,1,16,,"3KM",70,1,2,3.23755574226379
8,151,108308041,1,3,1,2,1,4.5,,"2KM",70,1,2,1.21408331394196
8,151,108308043,1,10,1,1,1,20,,"5KM",90,1,2,4.0469446182251
8,151,108308048,1,20,1,1,1,10,,"1.6KM",25,1,1,8.0938892364502
8,151,108308048,3,1,1,1,3,1,,"1.6KM",25,1,1,0.404694467782974
8,151,108308048,2,6,1,1,1,6,,"1.6KM",25,1,1,2.42816662788391
8,151,108309005,1,3,1,1,1,2,0.5,"35",,1,2,1.21408331394196
8,151,108309005,2,2,1,1,1,1.5,1.5,"1HR",,1,2,0.809388935565948
8,151,108309014,4,1,1,,2,,,"1.5MILES",40,2,2,0.404694467782974
8,151,108309014,3,1,1,,2,,,"1.5MILES",40,2,2,0.404694467782974
8,151,108309014,2,2,1,,1,2,,"2MILES",60,2,2,0.809388935565948
8,151,108309014,1,2,1,,1,2,,"20M",2,2,2,0.809388935565948
8,151,108309016,1,3.29999995231628,1,1,1,5,,"15KM",60,2,,1.33549165725708
8,151,108309016,2,1.5,1,1,1,3,,"0.1KM",1,1,1,0.607041656970978
8,151,108309020,2,3,,,,6,,"4MILES",120,1,1,
8,151,108309020,1,2,1,1,,4,,"20M",1,1,1,0.809388935565948
8,151,108309022,1,2,1,1,,2,,"50M",1,1,2,0.809388935565948
8,151,108309022,2,2,1,1,,2,,"3MILES",60,1,2,0.809388935565948
8,151,108309025,1,1,1,2,3,,,"0KM",1,1,2,0.404694467782974
8,151,108309026,1,1,1,1,3,,,"0KM",1,1,2,0.404694467782974
8,151,108309028,1,6,1,1,1,6,,"16KM",60,1,1,2.42816662788391
8,151,108309031,1,4,1,1,2,,,"7.5KM",2,1,2,1.6187778711319
8,151,108309032,2,2,1,1,1,1,,"2KM",110,1,1,0.809388935565948
8,151,108309032,3,1,1,1,3,,,"2KM",110,1,1,0.404694467782974
8,151,108309032,4,1,1,1,3,,,"2KM",110,1,1,0.404694467782974
8,151,108309032,1,3,1,1,1,2,,"3KM",90,1,1,1.21408331394196
8,151,108309033,1,2.29999995231628,1,1,3,,,"0KM",,1,2,0.930797219276428
8,151,108309036,1,4,1,1,1,4,,"6.4KM",90,1,1,1.6187778711319
8,151,108309036,2,2,1,1,1,2,,"3.2KM",45,1,1,0.809388935565948
8,151,108309039,2,4,1,1,1,4,,"19.2KM",180,1,1,1.6187778711319
8,151,108309039,1,4,1,1,1,4,,"19.2KM",180,1,1,1.6187778711319
8,151,108309040,1,6,1,1,1,6,,"3.2KM",180,1,1,2.42816662788391
8,151,108309041,2,1,1,1,3,1,,"6.4KM",120,1,1,0.404694467782974
8,151,108309041,1,4,1,1,1,4,,"6.4KM",120,1,1,1.6187778711319
8,152,108288001,3,4,1,1,1,4,,"1KM",15,2,,1.6187778711319
8,152,108288001,1,4,1,1,1,4,,"1KM",15,2,,1.6187778711319
8,152,108288001,2,4,1,1,1,4,,"2KM",30,2,,1.6187778711319
8,152,108288002,2,3,1,1,1,3,,"1.5KM",15,2,,1.21408331394196
8,152,108288002,1,3,1,1,1,3,,"1.5KM",15,2,,1.21408331394196
8,152,108288003,4,0.5,1,1,1,,,"2KM",30,1,1,0.202347233891487
8,152,108288003,1,4,1,1,1,4,,"1.5KM",15,2,,1.6187778711319
8,152,108288003,3,10,1,1,1,10,2,"2KM",30,2,,4.0469446182251
8,152,108288003,2,4,1,1,1,4,,"2KM",30,2,,1.6187778711319
8,152,108288004,3,2,1,1,1,2,,"2KM",30,2,2,0.809388935565948
8,152,108288004,4,1,1,1,3,,1,"2KM",30,2,2,0.404694467782974
8,152,108288004,2,4,1,1,1,4,,"2KM",30,2,2,1.6187778711319
8,152,108288004,1,4,1,1,1,4,,"2KM",30,2,2,1.6187778711319
8,152,108288005,2,4,1,1,1,4,,"2KM",30,2,,1.6187778711319
8,152,108288005,1,3,1,1,1,3,,"2KM",30,2,,1.21408331394196
8,152,108288005,3,3,1,1,1,3,,"1KM",15,2,,1.21408331394196
8,152,108288006,2,3,1,1,1,3,,"0.5MILE",30,1,2,1.21408331394196
8,152,108288006,1,3,1,1,1,3,,"0.5MILE",30,1,2,1.21408331394196
8,152,108288007,1,2,1,1,1,2,,"0.5MILE",30,1,2,0.809388935565948
8,152,108288007,3,2,1,1,1,2,,"0.5MILE",30,1,2,0.809388935565948
8,152,108288007,2,1,1,1,3,,,"0.5MILE",30,1,2,0.404694467782974
8,152,108288008,3,1,1,1,3,,,"3MILES",90,1,2,0.404694467782974
8,152,108288008,2,2,1,1,1,2,,"3MILES",90,1,1,0.809388935565948
8,152,108288008,1,2,1,1,1,2,,"3MILES",90,1,2,0.809388935565948
8,152,108288009,2,2,1,1,1,2,,"2MILE",60,1,2,0.809388935565948
8,152,108288009,1,4,1,1,1,4,,"2MILE",60,1,2,1.6187778711319
8,152,108288010,2,2,1,1,1,2,,"3MILE",90,1,2,0.809388935565948
8,152,108288010,1,2,1,1,1,2,,"3MILE",90,1,2,0.809388935565948
8,152,108288011,2,2,1,1,1,2,,"1.5MILE",50,1,1,0.809388935565948
8,152,108288011,3,3,1,1,1,3,,"1.5MILE",50,1,1,1.21408331394196
8,152,108288011,1,2.5,1,1,1,2.5,,"1.5MILE",50,1,1,1.01173615455627
8,152,108288013,2,1,1,1,3,,,"1MILE",40,1,1,0.404694467782974
8,152,108288013,4,1,1,1,3,,,"1MILE",40,1,1,0.404694467782974
8,152,108288013,1,2,1,1,1,2,,"1MILE",40,1,1,0.809388935565948
8,152,108288013,3,2,1,1,1,2,,"1MILE",40,1,1,0.809388935565948
8,152,108288014,2,4,1,1,1,4,,"4MILES",100,1,1,1.6187778711319
8,152,108288014,1,1,1,1,3,,,"4MILES",100,1,1,0.404694467782974
8,152,108288014,3,4,1,1,1,4,,"4MILES",100,1,1,1.6187778711319
8,152,108288015,4,0.5,1,1,2,,2,"3MILES",120,1,1,0.202347233891487
8,152,108288015,2,1,1,1,3,,,"3MILES",120,1,1,0.404694467782974
8,152,108288015,1,1,1,1,3,,,"3MILES",120,1,1,0.404694467782974
8,152,108288015,3,2,1,1,1,2,,"3MILES",120,1,1,0.809388935565948
8,152,108288016,4,1,1,1,3,,,"1MILE",,1,1,0.404694467782974
8,152,108288016,2,3,1,1,1,3,,"1MILE",,1,1,1.21408331394196
8,152,108288016,1,2,1,1,1,2,,"1MILE",,1,1,0.809388935565948
8,152,108288016,3,3,1,1,1,3,,"1MILE",,1,1,1.21408331394196
8,152,108289001,2,2,1,1,1,2,,,2,1,1,0.809388935565948
8,152,108289001,1,0.5,1,1,2,,2,"0.5KM",10,1,1,0.202347233891487
8,152,108289005,4,4,1,1,1,4,,"3KM",30,2,,1.6187778711319
8,152,108289005,2,6,1,1,1,6,,"1KM",10,2,,2.42816662788391
8,152,108289005,3,5,1,1,1,5,,"1KM",10,2,,2.02347230911255
8,152,108289005,1,4,1,1,1,4,,"3KM",30,2,,1.6187778711319
8,152,108289008,2,2,1,1,1,2,,"0.5MILE",45,2,,0.809388935565948
8,152,108289008,3,3,1,1,1,3,,"1MILE",60,2,,1.21408331394196
8,152,108289008,1,1,1,1,3,,,"1MILE",60,2,,0.404694467782974
8,152,108289011,4,2,1,1,1,2,,"2KM",,2,,0.809388935565948
8,152,108289011,2,3,1,1,1,3,,"2KM",,2,,1.21408331394196
8,152,108289011,3,2,1,1,1,2,,"2KM",,2,,0.809388935565948
8,152,108289011,1,3,1,1,1,3,,"2KM",,2,,1.21408331394196
8,152,108289012,3,3.5,1,1,1,6,,"1MILE",45,2,,1.41643059253693
8,152,108289012,1,3,1,1,1,5,,"1MILE",45,2,,1.21408331394196
8,152,108289012,4,1,1,1,3,,,"2MILE",80,2,,0.404694467782974
8,152,108289012,5,2,1,1,1,3,,"2MILE",80,2,,0.809388935565948
8,152,108289012,2,3,1,1,1,5,,"2MILE",80,2,,1.21408331394196
8,152,108289013,1,7,1,1,1,7,,"1MILE",30,1,1,2.83286118507385
8,152,108289013,3,3,1,1,1,3,,"2MILE",40,1,1,1.21408331394196
8,152,108289013,4,1,1,1,3,,,"1KM",10,1,1,0.404694467782974
8,152,108289013,5,3,1,1,1,3,,"2MILES",40,1,1,1.21408331394196
8,152,108289013,2,3,1,1,1,3,,"1.5MILE",35,1,1,1.21408331394196
8,152,108289014,3,2,1,1,1,2,,"0.5MILE",30,1,1,0.809388935565948
8,152,108289014,4,2,1,1,1,2,,"1MILE",60,1,1,0.809388935565948
8,152,108289014,1,2,1,1,1,2,,"1KM",30,1,1,0.809388935565948
8,152,108289014,2,3,1,1,1,3,,"0.5MILE",30,1,1,1.21408331394196
8,152,108289018,1,4,1,1,1,4,,"1KM",60,1,1,1.6187778711319
8,152,108289018,2,2,1,1,1,2,,"1KM",60,1,1,0.809388935565948
8,152,108289018,3,0.5,1,1,2,,2,"1KM",60,1,1,0.202347233891487
8,152,108289020,3,2,1,1,1,2,,"2MILE",90,1,1,0.809388935565948
8,152,108289020,1,5,1,1,1,5,,"0.5MILE",20,1,1,2.02347230911255
8,152,108289020,2,2,1,1,1,2,,"2.5MILE",100,1,1,0.809388935565948
8,152,108289026,4,2,1,1,1,2,,"0.5MILE",30,2,,0.809388935565948
8,152,108289026,2,1,1,1,3,,,"0.5MILE",30,2,,0.404694467782974
8,152,108289026,3,2,1,1,1,2,,"1MILE",60,2,,0.809388935565948
8,152,108289026,1,0.5,1,1,2,,2,"0.5MILE",30,2,,0.202347233891487
8,152,108289031,2,2.5,1,1,1,3,,"2MILE",90,2,,1.01173615455627
8,152,108289031,1,1,1,1,1,2,,"1MILE",45,2,,0.404694467782974
8,152,108289031,3,2,1,1,1,3,,"0.5MILE",30,2,,0.809388935565948
8,152,108289037,2,1,1,,3,,,"2.5KM",30,1,1,0.404694467782974
8,152,108289037,1,4,1,,1,2,,"2.5KM",30,1,1,1.6187778711319
8,152,108289037,4,1,1,,3,,,"2.5KM",30,1,1,0.404694467782974
8,152,108289037,3,2,1,,1,2,,"1KM",10,1,1,0.809388935565948
8,152,108289038,2,3,1,1,1,3,,"2MILE",60,2,,1.21408331394196
8,152,108289038,1,1,1,1,3,,,"2MILE",60,2,,0.404694467782974
8,152,108289038,4,3,1,1,1,3,,"2MILE",60,2,,1.21408331394196
8,152,108289038,5,1,1,1,3,,,"2MILE",60,2,,0.404694467782974
8,152,108289038,3,2,1,1,1,2,,"1MILE",45,2,,0.809388935565948
8,152,108289041,1,2,1,1,1,2,,"2KM",30,2,,0.809388935565948
8,152,108289041,3,2,1,1,1,2,,"3KM",40,2,,0.809388935565948
8,152,108289041,2,4,1,1,1,4,,"2KM",30,2,,1.6187778711319
8,152,108289047,5,5,1,1,1,5,,"1.5KM",15,2,,2.02347230911255
8,152,108289047,2,10,1,1,1,10,,"2KM",30,2,,4.0469446182251
8,152,108289047,1,4,1,1,1,4,,"2.5KM",30,2,,1.6187778711319
8,152,108289047,3,6,1,1,1,6,,"2.5KM",30,2,,2.42816662788391
8,152,108289047,4,10,1,1,1,10,,"1KM",15,2,,4.0469446182251
8,152,108290002,2,3,1,1,1,3,,"500METERS",15,1,1,1.21408331394196
8,152,108290002,4,0.5,1,1,2,,2,"500METERS",15,1,1,0.202347233891487
8,152,108290002,1,2,1,1,1,2,,"500METERS",15,1,1,0.809388935565948
8,152,108290002,3,1,1,1,3,,,"500METERS",15,1,1,0.404694467782974
8,152,108290003,2,2,1,1,,2,,"3MILES",90,1,1,0.809388935565948
8,152,108290003,1,3,1,1,,3,,"3MILES",90,1,1,1.21408331394196
8,152,108290005,2,5,1,1,1,5,,"1MILE",30,1,1,2.02347230911255
8,152,108290005,1,3.5,1,1,1,3.5,,"1MILE",30,1,1,1.41643059253693
8,152,108290005,3,3,1,1,1,3,,"1MILE",30,1,1,1.21408331394196
8,152,108290006,1,3.5,1,1,1,4,,"AROUND HOUSE",2,1,2,1.41643059253693
8,152,108290007,4,2,1,,,2,,"1KM",30,2,,0.809388935565948
8,152,108290007,5,4,1,,,4,,"5KM",120,2,,1.6187778711319
8,152,108290007,2,3,1,,,3,,"5KMS",120,2,,1.21408331394196
8,152,108290007,3,3,1,,,3,,"5KMS",120,2,,1.21408331394196
8,152,108290007,1,7,1,,,7,,"5KMS",120,2,,2.83286118507385
8,152,108290008,2,3,1,1,1,3,,"4KM",120,2,,1.21408331394196
8,152,108290008,1,7,1,1,1,7,,"4KM",120,2,,2.83286118507385
8,152,108290010,3,4,1,1,1,4,,"2KM",60,2,,1.6187778711319
8,152,108290010,4,5,1,1,1,5,,"2KM",60,2,,2.02347230911255
8,152,108290010,2,6,1,1,1,6,,"2KM",60,2,,2.42816662788391
8,152,108290010,1,2,1,1,1,2,,"2KM",60,2,,0.809388935565948
8,152,108290015,3,2,1,1,1,2,,"1MILE",45,1,2,0.809388935565948
8,152,108290015,2,1,1,1,3,,,"1MILE",45,1,2,0.404694467782974
8,152,108290015,1,2,1,1,1,2,,"2MILE",90,1,2,0.809388935565948
8,152,108290016,1,2,1,1,1,2,,"0.5MILE",45,2,,0.809388935565948
8,152,108290016,3,,,,,,,,,,,
8,152,108290016,2,4,1,1,1,2,,"0.5MILE",45,2,,1.6187778711319
8,152,108290017,3,3,1,1,1,3,,"1MILE",60,2,,1.21408331394196
8,152,108290017,2,3,1,1,1,3,,"1MILE",60,2,,1.21408331394196
8,152,108290017,1,1,1,1,3,,,"1MILE",60,2,,0.404694467782974
8,152,108290018,3,3,1,1,1,3,,"1MILE",60,2,,1.21408331394196
8,152,108290018,2,6,1,1,1,6,,"1MILE",60,2,,2.42816662788391
8,152,108290018,4,3,1,1,1,3,,"0.5MILE",45,2,,1.21408331394196
8,152,108290018,1,2,1,1,1,2,,"1MILE",60,2,,0.809388935565948
8,152,108290021,2,3,1,1,1,3,,"1MILE",20,1,1,1.21408331394196
8,152,108290021,1,3,1,1,1,3,,"1MILE",20,1,1,1.21408331394196
8,152,108290021,3,2,1,1,1,2,,"1MILE",20,1,1,0.809388935565948
8,152,108290023,1,11,1,1,1,11,,"1MILE",45,1,2,4.45163917541504
8,152,108290023,2,2,1,1,1,2,,"1MILE",45,1,2,0.809388935565948
8,152,108290027,1,3,1,1,1,3,,"2MILES",60,1,1,1.21408331394196
8,152,108290027,5,1,1,1,3,,,"0.5MILE",30,1,1,0.404694467782974
8,152,108290027,2,5,1,1,1,5,,"0.5MILE",30,1,1,2.02347230911255
8,152,108290027,6,2,1,1,1,2,,"2MILES",60,1,1,0.809388935565948
8,152,108290027,4,1,1,1,3,,,"0.5MILE",30,1,1,0.404694467782974
8,152,108290027,3,3,1,1,1,3,,"2MILES",60,1,1,1.21408331394196
8,152,108290029,1,2,1,1,1,2,,"5KM",2,2,,0.809388935565948
8,152,108290029,2,4,1,1,1,4,,"5KM",2,2,,1.6187778711319
8,152,108290029,3,6,1,1,1,6,,"5KM",2,2,,2.42816662788391
8,152,108290029,4,5,1,1,1,5,,"5KM",2,2,,2.02347230911255
8,153,108282001,2,2,1,1,1,2,,"1KM",30,2,,0.809388935565948
8,153,108282001,3,3,1,1,1,3,,"1KM",30,2,,1.21408331394196
8,153,108282001,1,5,1,1,1,5,,"1KM",30,2,,2.02347230911255
8,153,108282002,1,4,1,1,1,4,,"1.5KM",30,2,,1.6187778711319
8,153,108282002,3,3,1,1,1,3,,"1.5KM",30,2,,1.21408331394196
8,153,108282002,2,2,1,1,1,2,,"1KM",30,1,1,0.809388935565948
8,153,108282003,3,10,1,1,1,10,,"2.5KM",30,2,,4.0469446182251
8,153,108282003,1,8,1,1,1,8,,"2KM",30,2,,3.23755574226379
8,153,108282003,2,1,1,1,3,,,"1KM",15,2,,0.404694467782974
8,153,108282005,1,7,1,1,1,7,,"1KM",30,2,,2.83286118507385
8,153,108282005,3,8,1,1,1,8,,"1KM",30,2,,3.23755574226379
8,153,108282005,2,1,1,1,3,,,"1KM",30,1,1,0.404694467782974
8,153,108282007,2,3,1,1,1,3,,"1KM",15,2,,1.21408331394196
8,153,108282007,1,10,1,1,1,10,,"2KM",30,2,,4.0469446182251
8,153,108282007,3,1,1,1,3,1,1,"2KM",30,2,,0.404694467782974
8,153,108282008,2,1,1,1,3,,,"1MILE",20,1,1,0.404694467782974
8,153,108282008,3,4,1,1,1,4,,"1MILE",20,1,1,1.6187778711319
8,153,108282008,4,5,1,1,1,5,,"1MILE",20,1,1,2.02347230911255
8,153,108282008,1,2,1,1,1,2,,"1MILE",20,1,1,0.809388935565948
8,153,108282010,1,4,1,1,1,4,,"2MILES",40,1,1,1.6187778711319
8,153,108282010,3,7,1,1,1,7,,"2MILES",40,1,1,2.83286118507385
8,153,108282010,4,4,1,1,1,4,,"2MILES",40,1,1,1.6187778711319
8,153,108282010,2,3,1,1,1,3,,"2MILES",40,1,1,1.21408331394196
8,153,108282012,2,3,1,1,1,3,,"1MILE",20,1,1,1.21408331394196
8,153,108282012,1,5,1,1,1,5,,"1MILE",20,1,1,2.02347230911255
8,153,108282012,4,8,1,1,1,8,,"1MILE",20,1,1,3.23755574226379
8,153,108282012,3,6,1,1,1,6,,"1MILE",20,1,1,2.42816662788391
8,153,108282014,4,6,1,1,1,6,,"2MILES",30,1,1,2.42816662788391
8,153,108282014,1,4,1,1,1,4,,"2MILES",30,1,1,1.6187778711319
8,153,108282014,2,2,1,1,1,2,,"2MILES",30,1,1,0.809388935565948
8,153,108282014,3,6,1,1,1,6,,"2MILES",30,1,1,2.42816662788391
8,153,108282015,4,7,1,1,1,7,,"3MILES",60,1,1,2.83286118507385
8,153,108282015,2,3,1,1,1,3,,"3MILES",60,1,1,1.21408331394196
8,153,108282015,3,5,1,1,1,5,,"3MILES",60,1,1,2.02347230911255
8,153,108282015,1,5,1,1,1,5,,"3MILES",60,1,1,2.02347230911255
8,153,108282017,1,5,1,1,1,5,,"2MILES",60,1,2,2.02347230911255
8,153,108282017,2,4,1,1,1,4,,"2MILES",60,1,2,1.6187778711319
8,153,108282018,1,4,1,1,1,4,,"5MILES",120,2,,1.6187778711319
8,153,108282018,2,4,1,1,1,4,,"5MILES",120,2,,1.6187778711319
8,153,108282019,2,4,1,1,1,,,"1MILES",60,2,,1.6187778711319
8,153,108282019,1,4,1,1,1,,,"1MILES",60,2,,1.6187778711319
8,153,108282022,1,8,1,1,1,8,,"3MILES",150,2,,3.23755574226379
8,153,108282024,1,3,1,1,1,3,,"3MILES",120,2,,1.21408331394196
8,153,108282024,2,4,1,1,1,4,,"3MILES",120,2,,1.6187778711319
8,153,108283001,1,5,1,1,1,5,,"2MILE",60,2,,2.02347230911255
8,153,108283001,2,4,1,1,1,4,,"2MILE",60,2,,1.6187778711319
8,153,108283003,1,4,1,1,1,4,,"2MILE",120,2,,1.6187778711319
8,153,108283003,2,3,1,1,1,4,,"2MILE",90,2,,1.21408331394196
8,153,108283005,2,3,1,1,1,3,,"3MILE",190,1,2,1.21408331394196
8,153,108283005,3,2,1,1,1,2,,"4MILE",250,1,2,0.809388935565948
8,153,108283005,1,5,1,1,1,5,,"3MILE",190,1,2,2.02347230911255
8,153,108283006,2,1,1,1,3,,,"3MILE",120,2,,0.404694467782974
8,153,108283006,1,2,1,1,1,2,,"3MILE",120,2,,0.809388935565948
8,153,108283007,1,4,1,1,1,4,,"2MILE",45,2,,1.6187778711319
8,153,108283008,3,3,1,1,1,3,,"1KM",15,2,,1.21408331394196
8,153,108283008,1,7,1,1,1,7,,"2KM",30,2,,2.83286118507385
8,153,108283008,2,4,1,1,1,4,,"3KM",45,2,,1.6187778711319
8,153,108283009,2,5,1,1,1,5,,"1.5KM",45,2,,2.02347230911255
8,153,108283009,3,4,1,1,1,4,,"2KM",45,2,,1.6187778711319
8,153,108283009,1,6,1,1,1,6,,"3KM",60,2,,2.42816662788391
8,153,108283010,1,2,1,1,1,2,,"3KM",60,2,,0.809388935565948
8,153,108283010,2,2,1,1,1,2,,"2KM",45,1,1,0.809388935565948
8,153,108283014,2,6,1,1,1,6,,"2",45,2,,2.42816662788391
8,153,108283014,1,4,1,1,1,4,,"3",60,2,,1.6187778711319
8,153,108283014,3,4,1,1,1,4,,"2",45,2,,1.6187778711319
8,153,108283018,1,4,1,1,1,4,,"2KM",30,2,,1.6187778711319
8,153,108283018,2,1,1,1,3,,,"1.5KM",20,2,,0.404694467782974
8,153,108283018,3,4,1,1,1,4,,"2KM",30,2,,1.6187778711319
8,153,108283019,3,8,1,1,1,8,,"2",40,1,1,3.23755574226379
8,153,108283019,2,5,1,1,1,5,,"2",40,1,1,2.02347230911255
8,153,108283019,1,4,1,1,1,4.5,,"2",40,1,1,1.6187778711319
8,153,108283022,2,7,1,1,1,7,,"3",60,1,1,2.83286118507385
8,153,108283022,3,7,1,1,1,7,,"3",60,1,1,2.83286118507385
8,153,108283022,1,3,1,1,1,3,,"3",60,1,1,1.21408331394196
8,153,108283023,2,3,1,1,1,3,,"2MILES",30,1,1,1.21408331394196
8,153,108283023,3,5,1,1,1,5,,"2MILES",30,1,1,2.02347230911255
8,153,108283023,1,2,1,1,1,2,,"2MILES",30,1,1,0.809388935565948
8,153,108283025,1,4,1,1,1,4,,"1",20,1,1,1.6187778711319
8,153,108283025,2,4,1,1,1,4,,"1",20,1,1,1.6187778711319
8,153,108283025,3,5,1,1,1,5,,"1",20,1,1,2.02347230911255
8,153,108283026,1,4,1,1,1,4,,"2",30,1,1,1.6187778711319
8,153,108283026,3,3,1,1,,3,,"2",30,1,1,1.21408331394196
8,153,108283026,2,3,1,1,1,3,,"2",30,1,1,1.21408331394196
8,153,108284004,2,3,1,1,1,3,,"1MILES",20,1,1,1.21408331394196
8,153,108284004,1,3,1,1,1,3,,"1MILES",20,1,1,1.21408331394196
8,153,108284010,3,3,1,1,1,3,,"1MILES",20,1,1,1.21408331394196
8,153,108284010,2,3,1,1,1,3,,"1MILES",20,1,1,1.21408331394196
8,153,108284010,1,4,1,1,1,4,,"1MILES",20,1,1,1.6187778711319
8,153,108284012,1,3,1,1,1,3,,"3MILES",20,1,1,1.21408331394196
8,153,108284012,3,2,1,1,1,2,,"3MILES",20,1,1,0.809388935565948
8,153,108284012,4,2,1,1,1,2,,"3MILES",20,1,1,0.809388935565948
8,153,108284012,2,4,1,1,1,3,,"3MILES",20,1,1,1.6187778711319
8,153,108284013,1,1,1,1,3,,,"1MILE",45,2,,0.404694467782974
8,153,108284014,1,3,1,1,1,3,,"3MILES",120,2,,1.21408331394196
8,153,108284019,1,3,1,1,1,3,,"1MILE",60,2,,1.21408331394196
8,153,108284021,2,6,1,1,1,6,,"2MILES",120,2,,2.42816662788391
8,153,108284021,1,4,1,1,1,4,,"1MILE",60,2,,1.6187778711319
8,153,108284023,2,8,1,1,1,8,,"3KM",45,2,,3.23755574226379
8,153,108284023,4,1,1,1,2,,4,"0.5KM",7,1,1,0.404694467782974
8,153,108284023,1,4,1,1,1,4,,"2KM",30,2,,1.6187778711319
8,153,108284023,3,7,1,1,1,7,,"2KM",30,2,,2.83286118507385
8,153,108284024,1,2,1,1,1,2,,"2",60,2,,0.809388935565948
8,153,108284026,4,10,1,1,1,10,,"4KM",60,2,,4.0469446182251
8,153,108284026,2,50,1,1,1,50,,"3KM",45,2,,20.2347221374512
8,153,108284026,3,20,1,1,1,20,,"5KM",60,2,,8.0938892364502
8,153,108284026,1,10,1,1,1,10,,"4KM",60,2,,4.0469446182251
8,153,108284026,5,10,1,1,1,10,,"2KM",30,2,,4.0469446182251
8,153,108284027,1,3,1,1,1,3,,"2KM",30,1,1,1.21408331394196
8,153,108284028,3,3,1,1,1,3,,"2KM",60,2,,1.21408331394196
8,153,108284028,1,3,1,1,1,3,,"2KM",60,2,,1.21408331394196
8,153,108284028,2,3,1,1,1,3,,"2KM",60,2,,1.21408331394196
8,153,108284031,1,1,1,1,3,,,"2MILES",30,1,1,0.404694467782974
8,153,108284031,2,1,1,1,3,,,"2MILES",30,1,1,0.404694467782974
9,154,109325008,4,0.300000011920929,1,1,2,,4,"3.8KM",20,1,1,0.121408343315125
9,154,109325008,3,0.5,1,1,2,,2,"3.2KM",15,1,1,0.202347233891487
9,154,109325008,2,1,1,1,3,,,"4KM",30,1,1,0.404694467782974
9,154,109325008,1,1,1,1,3,,,"3.2KM",15,1,1,0.404694467782974
9,154,109325010,1,1.5,1,1,3,,,"3.2KM",15,1,1,0.607041656970978
9,154,109325010,2,0.5,1,1,2,,1.5,"3.2KM",15,1,1,0.202347233891487
9,154,109325010,3,1,4,1,2,,8,"3.2KM",20,1,1,0.102387696504593
9,154,109325014,3,0.5,1,1,2,,2,"4KM",45,1,1,0.202347233891487
9,154,109325014,1,1,1,1,3,,,"4KM",60,1,1,0.404694467782974
9,154,109325014,2,1,1,1,3,,,"0",0,1,1,0.404694467782974
9,154,109325017,1,5,1,1,1,3,,"300M",30,1,,2.02347230911255
9,154,109325017,2,1,1,1,2,,,"150M",5,1,,0.404694467782974
9,154,109325021,1,5,1,1,1,6,,"0",0,1,1,2.02347230911255
9,154,109325021,3,3,1,1,1,3,,"9KM",90,1,1,1.21408331394196
9,154,109325021,2,2,1,1,1,1.5,,"3.2KM",30,1,1,0.809388935565948
9,154,109325026,3,1,1,2,2,,2,"1KM",30,1,2,0.404694467782974
