"id1","id2","id3","id4","s4aix2_plotno","s4aix_299i","s4aix_299ii","s4aix_299iii","s4aix_300i","s4aix_300ii","s4aix_300iii","s4aix_301i","s4aix_301ii","s4aix_301iii","s4aix_302i","s4aix_302ii","s4aix_302iii","s4aix_303i","s4aix_303ii","s4aix_303iii","s4aix_304i","s4aix_304ii","s4aix_304iii","s4aix_305i","s4aix_305ii","s4aix_305iii","s4aix_306i","s4aix_306ii","s4aix_306iii","s4aix_307i","s4aix_307ii","s4aix_307iii","hhno"
9,157,315,7,2,2,8,5,0,0,0,0,0,0,0,0,0,4,8,1,3,8,1,0,0,0,4,8,1,3,8,1,109315007
9,157,315,7,1,2,8,5,0,0,0,0,0,0,0,0,0,4,8,1,3,8,1,0,0,0,4,8,1,3,8,1,109315007
9,157,315,8,2,0,0,0,0,0,0,0,0,0,7,5,1,7,5,1,0,0,0,0,0,0,7,5,10,0,0,0,109315008
9,157,315,8,1,0,0,0,0,0,0,0,0,0,7,6,1,7,6,1,0,0,0,0,0,0,7,6,10,0,0,0,109315008
9,157,315,9,1,10,5,4,0,0,0,0,0,0,10,5,1,0,0,0,0,0,0,10,5,1,0,0,0,0,0,0,109315009
9,157,315,10,3,0,0,0,0,0,0,0,0,0,2,12,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,109315010
9,157,315,10,1,0,0,0,0,0,0,0,0,0,2,12,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,109315010
9,157,315,10,2,0,0,0,0,0,0,0,0,0,3,12,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,109315010
9,157,315,11,1,5,7,16,0,0,0,0,0,0,10,7,2,5,7,2,10,7,1,10,7,2,5,7,2,10,7,1,109315011
9,157,315,11,3,2,7,5,0,0,0,0,0,0,4,7,2,2,7,2,4,7,1,4,7,2,2,7,2,4,7,1,109315011
9,157,315,11,2,5,7,16,0,0,0,0,0,0,10,7,2,5,7,2,10,7,1,10,7,2,5,7,2,10,7,1,109315011
9,157,315,13,2,0,0,0,0,0,0,0,0,0,5,8,1,5,8,1,0,0,0,5,8,1,5,8,1,0,0,0,109315013
9,157,315,13,3,0,0,0,0,0,0,0,0,0,6,8,1,6,8,1,0,0,0,6,8,1,6,8,1,0,0,0,109315013
9,157,315,13,1,0,0,0,0,0,0,0,0,0,10,8,1,10,8,1,0,0,0,10,8,1,10,8,1,0,0,0,109315013
9,157,315,14,1,0,0,0,0,0,0,0,0,0,7,5,2,0,0,0,0,0,0,0,0,0,7,5,4,0,0,0,109315014
9,157,315,15,3,0,0,0,5,4,2,0,0,0,6,4,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,109315015
9,157,315,15,2,0,0,0,3,5,2,0,0,0,5,5,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,109315015
9,157,315,15,1,0,0,0,4,5,2,0,0,0,7,7,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,109315015
9,157,315,17,2,2,7,10,0,0,0,0,0,0,15,7,1,5,7,1,0,0,0,15,7,1,5,7,1,0,0,0,109315017
9,157,315,17,3,2,7,5,0,0,0,0,0,0,7,7,1,4,7,1,0,0,0,7,7,1,4,7,1,0,0,0,109315017
9,157,315,17,1,2,7,10,0,0,0,0,0,0,15,7,1,5,7,1,0,0,0,15,7,1,5,7,1,0,0,0,109315017
9,157,316,1,1,7,8,15,4,8,5,,,,7,8,4,7,8,6,,,,7,8,4,7,8,6,,,,109316001
9,157,316,1,2,7,8,15,4,8,5,,,,7,8,4,7,8,6,,,,7,8,4,7,8,6,,,,109316001
9,157,316,2,1,,,,,,,,,,,,,3,6,1,,,,,,,3,6,1,,,,109316002
9,157,316,4,2,,,,,,,,,,4,5,3,,,,,,,4,5,3,,,,,,,109316004
9,157,316,4,1,,,,,,,,,,2,6,3,,,,,,,2,6,3,,,,,,,109316004
9,157,316,4,3,,,,,,,,,,5,6,3,,,,,,,5,6,3,,,,,,,109316004
9,157,316,8,1,,,,,,,,,,3,4,1,3,4,2,,,,3,4,1,3,4,2,,,,109316008
9,157,316,16,1,5,8,6,,,,,,,10,8,3,,,,,,,10,8,3,,,,,,,109316016
9,157,316,16,2,5,8,6,,,,,,,10,8,3,,,,,,,10,8,3,,,,,,,109316016
9,157,316,16,3,2,8,2,,,,,,,3,8,3,,,,,,,3,8,3,,,,,,,109316016
9,157,316,18,3,2,6,6,,,,,,,6,6,1,6,6,1,3,6,2,6,6,1,6,6,1,3,6,2,109316018
9,157,316,18,1,,,,,,,,,,4,6,1,4,6,1,2,6,2,4,6,1,4,6,1,2,6,2,109316018
9,157,316,18,2,2,6,6,,,,,,,6,6,1,6,6,1,3,6,2,6,6,1,6,6,1,3,6,2,109316018
9,157,316,18,4,3,6,6,,,,,,,6,6,1,6,6,1,3,6,2,6,6,1,6,6,1,3,6,2,109316018
9,157,316,25,2,1,7,10,,,,,,,6,7,2,4,6,2,3,3,2,6,7,2,4,7,2,3,7,2,109316025
9,157,316,25,1,1,7,10,,,,,,,5,7,2,3,6,2,2,3,2,5,7,2,3,7,2,2,7,2,109316025
9,157,316,26,1,,,,5,8,1,,,,,,,7,7,1,,,,,,,5,7,5,,,,109316026
9,157,316,26,2,,,,6,7,1,,,,,,,7,8,1,,,,,,,5,8,5,,,,109316026
9,157,316,27,2,,,,7,7,2,,,,7,7,1,7,4,1,,,,,,,,,,,,,109316027
9,157,316,27,3,,,,5,5,1,,,,7,5,1,7,5,1,,,,,,,,,,,,,109316027
9,157,316,27,1,,,,6,6,1,,,,7,6,1,7,5,1,,,,,,,,,,,,,109316027
9,157,316,32,2,5,7,10,,,,2,6,6,4,6,1,7,6,3,,,,,,,,,,,,,109316032
9,157,316,32,1,5,8,10,,,,2,5,6,2,5,1,7,7,3,,,,,,,,,,,,,109316032
9,157,316,32,3,5,8,10,,,,2,5,6,5,5,1,7,5,3,,,,,,,,,,,,,109316032
9,157,316,36,1,2,7,10,,,,,,,,,,7,6,3,,,,,,,,,,,,,109316036
9,157,316,36,4,5,7,5,,,,,,,,,,7,6,3,,,,,,,,,,,,,109316036
9,157,316,36,3,5,7,5,,,,,,,,,,7,6,3,,,,,,,,,,,,,109316036
9,157,316,36,2,5,5,10,,,,,,,,,,7,8,3,,,,,,,,,,,,,109316036
9,157,316,39,2,,,,1,7,15,,,,1,7,1,1,7,2,,,,1,7,1,1,7,2,,,,109316039
9,157,316,39,1,2,7,5,,,,,,,20,7,1,5,7,2,,,,20,7,1,5,7,2,,,,109316039
9,157,316,39,3,1,7,3,,,,,,,10,7,1,4,7,2,,,,10,7,1,4,7,2,,,,109316039
9,157,316,44,3,5,8,10,5,8,,,,,,,,5,7,2,,,,,,,,,,,,,109316044
9,157,316,44,2,5,7,10,7,7,10,,,,,,,5,8,2,,,,,,,,,,,,,109316044
9,157,316,44,1,5,8,10,7,8,10,,,,,,,5,5,2,,,,,,,,,,,,,109316044
9,158,312,14,3,1,6,25,,,,,,,,,,,,,,,,,,,,,,,,,109312014
9,158,312,14,1,15,6,2,,,,,,,,,,,,,,,,,,,,,,,,,109312014
9,158,312,14,2,15,6,2,,,,,,,,,,,,,,,,,,,,,,,,,109312014
9,158,312,38,2,,,,,,,,,,7,7,3,6,5,2,2,7,2,,,,,,,,,,109312038
9,158,312,38,1,,,,,,,,,,7,7,1,6,5,2,2,7,2,,,,,,,,,,109312038
9,158,312,38,3,,,,,,,,,,7,8,3,6,5,2,2,7,2,,,,,,,,,,109312038
9,158,312,51,1,3,8,5,,,,,,,10,8,1,2,5,2,,,,10,8,1,2,5,2,,,,109312051
9,158,312,54,1,,,,,,,,,,6,7,2,5,7,2,2,7,4,,,,,,,,,,109312054
9,158,312,54,2,,,,,,,,,,6,7,5,5,7,2,2,7,5,,,,,,,,,,109312054
9,158,312,54,3,,,,,,,,,,,,,5,7,2,2,7,4,,,,,,,,,,109312054
9,158,312,60,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,109312060
9,158,313,1,2,7,7,25,,,,,,,6,5,1,7,8,1,,,,,,,,,,,,,109313001
9,158,313,1,1,7,8,25,,,,,,,7,6,1,7,5,1,,,,,,,,,,,,,109313001
9,158,313,1,3,5,6,25,,,,,,,3,7,1,7,3,1,,,,,,,,,,,,,109313001
9,158,313,4,1,2,7,10,,,,,,,,,,2,5,1,,,,,,,2,5,1,,,,109313004
9,158,313,4,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,109313004
9,158,313,7,1,7,6,45,7,6,1,,,,,,,,,,,,,7,8,45,,,,,,,109313007
9,158,313,8,1,6,8,4,,,,,,,,,,,,,,,,,,,,,,,,,109313008
9,158,313,10,1,2,6,6,,,,,,,3,6,1,2,3,4,,,,3,6,1,2,3,4,,,,109313010
9,158,313,11,1,,,,,,,,,,,,,3,6,1,,,,,,,,,,,,,109313011
9,158,313,11,2,,,,,,,,,,,,,4,5,1,,,,,,,,,,,,,109313011
9,158,313,14,2,7,8,15,,,,,,,7,8,1,6,7,1,,,,,,,,,,,,,109313014
9,158,313,14,3,8,6,15,,,,,,,6,8,1,5,8,1,,,,,,,,,,,,,109313014
9,158,313,14,1,6,7,15,,,,,,,7,7,1,7,8,1,,,,,,,,,,,,,109313014
9,158,313,15,1,,,,,,,,,,7,5,1,,,,,,,,,,,,,,,,109313015
9,158,313,16,2,2,6,2,,,,,,,2,6,2,,,,,,,4,6,2,,,,,,,109313016
9,158,313,16,1,3,6,10,,,,,,,3,6,2,,,,,,,4,6,2,,,,,,,109313016
9,158,313,17,4,6,3,5,,,,,,,6,3,1,,,,,,,6,6,1,,,,,,,109313017
9,158,313,17,2,5,6,4,,,,,,,5,6,1,,,,,,,5,4,1,,,,,,,109313017
9,158,313,17,1,5,6,6,,,,,,,5,6,1,,,,,,,5,3,1,,,,,,,109313017
9,158,313,17,3,4,5,4,,,,,,,4,5,1,,,,,,,4,5,1,,,,,,,109313017
9,158,313,20,1,,,,,,,,,,14,8,2,,,,,,,14,8,2,,,,,,,109313020
9,158,313,20,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,109313020
9,158,313,20,2,,,,,,,,,,14,18,2,,,,,,,14,8,2,,,,,,,109313020
9,158,313,21,3,1,6,10,,,,,,,1,6,4,1,6,3,,,,1,6,4,1,6,4,,,,109313021
9,158,313,21,1,3,6,8,,,,,,,8,6,4,7,6,3,,,,8,6,4,7,6,4,,,,109313021
9,158,313,21,2,1,6,10,,,,,,,1,6,4,1,6,3,,,,1,6,4,1,6,4,,,,109313021
9,158,313,23,2,3,7,5,,,,,,,6,7,1,2,5,1,,,,6,7,1,2,5,1,,,,109313023
9,158,313,23,1,3,7,5,,,,,,,6,7,1,2,5,1,,,,6,7,1,2,5,1,,,,109313023
9,158,313,23,3,2,7,5,,,,,,,4,7,1,1,5,1,,,,4,7,1,1,5,1,,,,109313023
9,158,314,1,2,2,8,10,,,,,,,4,8,2,,,,1,5,1,4,8,2,,,,1,5,1,109314001
9,158,314,1,1,4,8,8,,,,,,,6,8,2,,,,1,5,1,6,8,2,,,,1,5,1,109314001
9,158,314,2,1,,,,,,,,,,8,4,1,,,,,,,,,,,,,,,,109314002
9,158,314,2,2,,,,,,,,,,8,4,1,,,,,,,,,,,,,,,,109314002
9,158,314,3,1,5,7,20,,,,,,,7,7,1,2,5,1,,,,,,,,,,,,,109314003
9,158,314,3,3,5,7,20,,,,,,,6,3,1,2,6,1,,,,,,,,,,,,,109314003
9,158,314,3,4,2,5,5,,,,,,,,,,2,7,1,,,,,,,,,,,,,109314003
9,158,314,3,2,5,6,20,,,,,,,7,5,1,2,7,1,,,,,,,,,,,,,109314003
9,158,314,4,2,1,7,10,,,,,,,2,7,2,1,5,1,,,,2,7,2,1,7,1,,,,109314004
9,158,314,4,1,3,7,5,,,,,,,15,7,2,5,5,1,,,,15,7,2,5,7,1,,,,109314004
9,158,314,5,1,,,,,,,,,,7,4,1,,,,,,,7,4,1,,,,,,,109314005
9,158,314,5,2,,,,,,,,,,5,6,1,,,,,,,5,6,1,,,,,,,109314005
9,158,314,7,2,,,,,,,,,,7,6,2,6,7,2,2,6,1,,,,,,,,,,109314007
9,158,314,7,1,,,,,,,,,,7,8,2,6,7,2,2,6,1,,,,,,,,,,109314007
9,158,314,7,3,,,,,,,,,,7,6,2,6,7,2,2,6,1,,,,,,,,,,109314007
9,158,314,9,2,1,8,10,,,,,,,,,,5,7,3,,,,,,,5,7,3,,,,109314009
9,158,314,9,1,3,8,7,,,,,,,,,,5,7,3,,,,,,,5,7,3,,,,109314009
9,158,314,11,1,1,6,4,,,,,,,,,,,,,,,,,,,,,,,,,109314011
9,158,314,12,2,5,7,10,6,7,1,2,6,3,2,6,1,7,6,1,2,5,3,,,,,,,,,,109314012
9,158,314,12,1,5,7,15,6,7,1,2,6,3,2,6,1,7,6,1,2,5,3,,,,,,,,,,109314012
9,158,314,13,2,2,7,18,,,,,,,5,7,3,3,5,1,,,,5,7,3,3,5,1,,,,109314013
9,158,314,13,1,14,7,9,,,,,,,14,7,3,7,5,1,,,,14,7,3,7,5,1,,,,109314013
9,158,314,13,3,2,7,18,,,,,,,6,7,3,3,5,1,,,,6,7,3,3,5,1,,,,109314013
9,158,314,14,1,,,,,,,,,,6,4,1,,,,,,,6,4,1,,,,,,,109314014
9,158,314,15,2,5,7,4,7,4,1,,,,5,7,1,7,5,1,,,,,,,,,,,,,109314015
9,158,314,15,1,5,7,4,7,3,1,,,,4,7,1,7,5,1,,,,,,,,,,,,,109314015
9,158,314,16,1,4,7,5,,,,,,,10,7,3,4,5,1,,,,10,7,3,4,5,1,,,,109314016
9,158,314,16,2,2,7,3,,,,,,,6,7,3,2,5,1,,,,6,7,3,2,5,1,,,,109314016
9,158,314,17,1,,,,,,,,,,2,4,2,,,,2,2,1,2,3,2,,,,2,2,1,109314017
9,158,314,18,1,,,,,,,,,,7,5,1,7,5,1,2,6,2,,,,,,,,,,109314018
9,158,314,18,3,,,,,,,,,,7,5,1,7,6,1,2,5,2,,,,,,,,,,109314018
9,158,314,18,2,,,,,,,,,,7,6,1,7,5,1,2,6,2,,,,,,,,,,109314018
9,159,324,4,1,,,,,,,,,,,,,,,,,,,14,6,12,2,4,2,2,4,4,109324004
9,159,324,4,2,,,,,,,,,,,,,,,,,,,2,4,5,,,,,,,109324004
9,159,324,5,1,,,,,,,,,,,,,,,,,,,48,6,3,,,,,,,109324005
9,159,324,5,2,,,,,,,,,,,,,,,,,,,,,,5,6,1,,,,109324005
9,159,324,6,2,,,,,,,,,,,,,,,,,,,,,,14,8,1,,,,109324006
9,159,324,6,1,,,,,,,,,,,,,,,,,,,,,,5,6,1,,,,109324006
9,159,324,10,1,,,,,,,,,,,,,,,,,,,5,4,4,5,4,3,,,,109324010
9,159,324,10,2,,,,,,,,,,,,,,,,,,,1,6,19,,,,,,,109324010
9,159,324,10,3,,,,,,,,,,,,,,,,,,,28,5,4,2,4,3,2,4,5,109324010
9,159,324,11,1,,,,,,,,,,,,,,,,,,,12,6,6,,,,,,,109324011
9,159,324,13,2,,,,,,,,,,5,8,2,5,8,3,8,4,4,,,,,,,,,,109324013
9,159,324,13,3,,,,,,,,,,4,4,2,4,,3,4,4,4,,,,,,,,,,109324013
9,159,324,13,1,,,,,,,,,,10,8,2,10,8,3,10,4,4,,,,,,,,,,109324013
9,159,324,14,2,,,,,,,,,,12,6,1,14,4,3,2,2,1,4,6,4,,,,,,,109324014
9,159,324,14,1,,,,,,,,,,12,6,1,14,4,3,2,2,1,4,6,4,,,,,,,109324014
9,159,324,16,1,,,,,,,,,,,,,4,8,1,4,4,1,2,6,4,,,,,,,109324016
9,159,324,17,1,,,,,,,,,,8,6,1,10,4,2,4,2,4,2,2,4,,,,,,,109324017
9,159,324,17,2,,,,,,,,,,8,6,1,10,4,2,4,2,4,,,,,,,,,,109324017
9,159,324,18,1,,,,,,,,,,,,,,,,,,,21,7,4,14,5,2,,,,109324018
9,159,324,18,2,,,,,,,,,,,,,,,,,,,14,7,4,7,5,2,,,,109324018
9,159,324,19,2,,,,,,,,,,,,,,,,,,,2,6,18,,,,,,,109324019
9,159,324,19,1,,,,,,,,,,,,,,,,,,,2,6,15,,,,,,,109324019
9,159,324,21,2,,,,,,,,,,,,,,,,21,6,2,14,,1,,,,,,,109324021
9,159,324,21,1,,,,,,,,,,,,,,,,30,6,2,20,,1,,,,,,,109324021
9,159,324,22,1,,,,,,,,,,,,,,,,,,,14,6,4,7,4,2,3,4,1,109324022
9,159,324,23,1,1,7,16,,,,,,,,,,,,,,,,4,6,1,,,,,,,109324023
9,159,324,23,2,,,,,,,,,,,,,,,,,,,6,6,1,1,6,1,1,6,2,109324023
9,159,324,24,1,,,,,,,,,,10,6,1,8,8,1,10,4,3,4,4,6,,,,,,,109324024
9,162,318,1,2,,,,,,,,,,6,4,2,,,,,,,,,,,,,,,,109318001
9,162,318,1,1,,,,,,,,,,7,5,2,,,,,,,,,,,,,,,,109318001
9,162,318,2,2,,,,,,,,,,4,8,1,3,6,3,,,,5,7,20,,,,,,,109318002
9,162,318,2,1,,,,,,,,,,3,7,1,4,5,3,,,,5,7,20,,,,,,,109318002
9,162,318,3,2,,,,,,,,,,7,7,2,6,7,1,,,,,,,,,,2,6,4,109318003
9,162,318,3,1,,,,,,,,,,7,7,2,6,7,1,,,,,,,,,,2,6,4,109318003
9,162,318,4,1,1,6,15,,,,,,,3,3,1,,,,,,,,,,,,,,,,109318004
9,162,318,4,2,1,6,15,,,,,,,2,4,1,,,,,,,,,,,,,,,,109318004
9,162,318,5,4,,,,,,,,,,5,7,2,,,,,,,,,,7,8,2,,,,109318005
9,162,318,5,1,,,,,,,,,,5,3,2,,,,,,,,,,5,6,2,,,,109318005
9,162,318,5,3,,,,,,,,,,3,5,2,,,,,,,,,,6,5,2,,,,109318005
9,162,318,5,2,,,,,,,,,,4,3,2,,,,,,,,,,4,7,2,,,,109318005
9,162,318,6,1,,,,3,7,2,2,5,2,,,,,,,,,,,,,,,,,,,109318006
9,162,318,6,2,,,,4,2,3,2,6,3,,,,,,,,,,,,,,,,,,,109318006
9,162,318,6,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,109318006
9,162,318,7,2,,,,,,,,,,5,4,2,,,,,,,,,,,,,,,,109318007
9,162,318,7,1,,,,,,,,,,7,6,2,,,,,,,,,,,,,,,,109318007
9,162,318,7,4,,,,,,,,,,4,3,2,,,,,,,,,,,,,,,,109318007
9,162,318,7,3,,,,,,,,,,4,3,2,,,,,,,,,,,,,,,,109318007
9,162,318,8,2,5,3,10,,,,,,,6,6,3,6,3,3,,,,,,,,,,,,,109318008
9,162,318,8,3,7,8,10,,,,,,,7,8,3,7,4,3,,,,,,,,,,,,,109318008
9,162,318,8,1,4,4,10,,,,,,,7,3,3,7,5,3,,,,,,,,,,,,,109318008
9,162,318,10,1,,,,,,,,,,5,7,2,7,5,1,,,,,,,7,4,1,2,6,2,109318010
9,162,318,10,2,,,,,,,,,,6,6,2,6,4,1,,,,,,,6,5,1,2,5,2,109318010
9,162,318,11,2,,,,,,,,,,4,7,2,7,5,2,4,4,2,,,,,,,,,,109318011
9,162,318,11,1,,,,,,,,,,5,6,2,4,4,2,4,5,2,,,,,,,,,,109318011
9,162,318,12,2,,,,5,7,10,,,,5,7,2,4,5,2,,,,5,6,4,,,,,,,109318012
9,162,318,12,1,,,,5,7,10,,,,5,7,2,4,5,2,,,,5,6,4,,,,,,,109318012
9,162,318,12,3,,,,5,7,10,,,,7,7,2,7,7,2,,,,7,7,4,,,,,,,109318012
9,162,318,14,2,,,,,,,,,,,,,,,,4,2,2,4,5,3,,,,,,,109318014
9,162,318,14,1,,,,,,,,,,,,,,,,5,7,2,5,6,3,,,,,,,109318014
9,162,318,14,3,,,,,,,,,,,,,,,,7,5,2,7,,2,,,,,,,109318014
9,162,318,16,2,,,,,,,,,,5,5,1,6,3,1,,,,,,,,,,,,,109318016
9,162,318,16,3,,,,,,,,,,6,6,1,5,4,1,,,,,,,,,,,,,109318016
9,162,318,16,1,,,,,,,,,,6,3,1,7,8,1,,,,,,,,,,,,,109318016
9,162,318,18,1,5,7,10,,,,,,,7,5,3,7,5,2,,,,,,,,,,,,,109318018
9,162,318,18,3,6,7,10,,,,,,,7,7,3,4,7,2,,,,,,,,,,,,,109318018
9,162,318,18,2,7,8,10,,,,,,,7,8,3,6,8,2,,,,,,,,,,,,,109318018
9,162,321,1,3,,,,,,,,,,20,8,1,20,8,1,10,8,3,,,,,,,,,,109321001
9,162,321,1,2,4,8,4,,,,3,6,2,15,8,1,15,7,1,12,4,3,,,,,,,,,,109321001
9,162,321,1,1,4,8,4,,,,2,8,2,20,8,1,20,8,1,15,8,3,,,,,,,,,,109321001
9,162,321,5,1,2,4,2,,,,,,,10,6,1,,,,,,,2,4,1,,,,2,4,1,109321005
9,162,321,6,1,,,,,,,,,,14,6,1,4,6,1,2,4,2,2,6,7,,,,2,4,2,109321006
9,162,321,9,3,,,,,,,,,,8,8,1,4,2,2,4,4,2,4,2,4,,,,,,,109321009
9,162,321,9,1,2,8,6,,,,,,,4,8,1,2,8,1,4,4,2,2,2,1,,,,,,,109321009
9,162,321,9,2,,,,,,,,,,,,,12,4,1,2,2,2,,,,4,2,3,,,,109321009
9,162,321,11,1,1,8,15,,,,,,,,,,,,,,,,,,,,,,,,,109321011
9,162,321,12,1,2,6,6,,,,,,,,,,,,,,,,2,6,1,,,,,,,109321012
9,162,321,18,1,2,8,14,,,,,,,,,,,,,,,,,,,,,,,,,109321018
9,162,321,18,2,,,,,,,,,,,,,,,,,,,,,,3,8,1,,,,109321018
9,162,321,20,1,,,,,,,,,,,,,,,,,,,8,10,1,,,,,,,109321020
9,162,321,22,1,,,,,,,,,,,,,,,,,,,12,6,6,,,,,,,109321022
9,162,321,25,2,,,,,,,,,,,,,,,,,,,2,6,12,,,,,,,109321025
9,162,321,25,1,,,,,,,,,,,,,,,,,,,2,6,15,,,,,,,109321025
9,162,321,25,3,10,7,2,,,,,,,,,,,,,,,,,,,,,,,,,109321025
9,162,321,27,1,,,,,,,,,,,,,,,,,,,6,6,20,,,,,,,109321027
9,162,321,27,4,,,,,,,,,,,,,,,,,,,4,6,10,5,6,1,,,,109321027
9,162,321,27,2,,,,,,,,,,,,,,,,,,,4,6,15,,,,,,,109321027
9,162,321,27,3,,,,,,,,,,,,,,,,,,,4,6,6,,,,,,,109321027
9,162,321,30,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,109321030
9,162,321,30,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,109321030
9,162,321,30,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,109321030
9,162,321,30,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,109321030
9,162,321,30,5,6,6,3,,,,,,,,,,,,,,,,1,7,20,,,,,,,109321030
9,162,321,33,1,,,,,,,,,,,,,,,,,,,20,6,1,,,,,,,109321033
9,162,321,34,2,,,,,,,,,,,,,,,,7,6,1,,,,,,,,,,109321034
9,162,321,34,1,,,,,,,,,,,,,,,,7,6,1,,,,,,,,,,109321034
9,162,321,35,2,2,4,1,3,6,4,,,,,,,8,6,1,6,6,2,,,,4,2,3,,,,109321035
9,162,321,35,1,2,4,1,2,6,4,,,,,,,10,8,1,8,4,2,,,,2,2,2,,,,109321035
10,166,333,1,1,,,,,,,,,,,,,,,,,,,7,8,3,7,5,1,,,,110333001
10,166,333,3,1,,,,,,,,,,,,,,,,,,,25,6,1,,,,15,5,3,110333003
10,166,333,4,1,,,,,,,,,,,,,,,,,,,7,8,5,5,6,1,,,,110333004
10,166,333,5,1,,,,,,,,,,,,,,,,,,,7,8,1,,,,,,,110333005
10,166,333,8,1,,,,,,,,,,,,,,,,,,,7,8,7,7,5,1,,,,110333008
10,166,333,9,1,,,,,,,,,,,,,,,,,,,15,4,2,,,,10,5,1,110333009
10,166,333,12,1,,,,,,,,,,,,,,,,,,,30,9,1,,,,,,,110333012
10,166,333,14,1,,,,,,,,,,,,,,,,,,,3,7,3,7,5,2,2,5,3,110333014
10,166,333,14,2,,,,,,,,,,,,,,,,,,,3,7,3,7,5,2,2,5,3,110333014
10,166,333,16,1,,,,,,,,,,,,,,,,,,,14,8,1,,,,,,,110333016
10,166,333,17,1,,,,,,,,,,,,,,,,,,,14,8,2,7,5,1,,,,110333017
10,166,333,18,1,2,8,5,,,,,,,,,,,,,,,,7,7,4,7,7,1,2,5,1,110333018
10,166,333,19,3,,,,,,,,,,,,,,,,,,,4,5,3,,,,,,,110333019
10,166,333,19,1,,,,,,,,,,,,,,,,,,,15,8,3,,,,,,,110333019
10,166,333,19,2,,,,,,,,,,,,,,,,,,,25,5,3,,,,,,,110333019
10,166,333,20,1,4,7,6,,,,,,,,,,,,,,,,7,7,2,4,5,2,,,,110333020
10,166,333,21,1,2,7,6,,,,,,,,,,,,,,,,7,7,2,5,7,2,2,5,1,110333021
10,166,334,1,3,,,,,,,,,,,,,,,,,,,3,6,3,,,,3,4,2,110334001
10,166,334,1,2,,,,,,,,,,,,,,,,,,,15,5,3,,,,,,,110334001
10,166,334,1,4,,,,,,,,,,,,,,,,,,,6,8,3,,,,,,,110334001
10,166,334,1,1,,,,,,,,,,,,,,,,,,,16,5,3,,,,4,5,2,110334001
10,166,334,2,2,,,,,,,,,,,,,,,,,,,10,5,3,,,,,,,110334002
10,166,334,2,1,,,,,,,,,,,,,,,,,,,15,8,25,,,,,,,110334002
10,166,334,3,1,,,,,,,,,,,,,,,,,,,7,7,1,5,7,3,7,7,2,110334003
10,166,334,4,1,,,,,,,,,,,,,,,,,,,7,5,4,7,7,4,7,7,7,110334004
10,166,334,4,2,,,,,,,,,,,,,,,,,,,2,2,4,3,2,4,2,5,7,110334004
10,166,334,5,2,,,,,,,,,,,,,,,,,,,30,9,4,,,,,,,110334005
10,166,334,5,1,,,,,,,,,,,,,,,,,,,30,9,4,,,,,,,110334005
10,166,334,6,3,,,,,,,,,,,,,,,,,,,14,6,2,,,,,,,110334006
10,166,334,6,2,,,,,,,,,,,,,,,,,,,7,5,2,,,,,,,110334006
10,166,334,6,1,,,,,,,,,,,,,,,,,,,5,4,2,,,,,,,110334006
10,166,334,7,1,,,,,,,,,,,,,,,,,,,7,7,3,5,6,3,,,,110334007
10,166,334,8,1,,,,,,,,,,,,,,,,,,,7,8,3,,,,7,8,2,110334008
10,166,334,9,1,,,,,,,,,,,,,,,,,,,7,8,8,7,8,3,7,8,3,110334009
10,166,334,9,2,,,,,,,,,,,,,,,,,,,7,8,8,7,8,3,7,8,3,110334009
10,166,334,10,2,,,,,,,,,,,,,,,,,,,7,5,2,7,6,4,5,5,1,110334010
10,166,334,10,1,,,,,,,,,,,,,,,,,,,7,5,2,7,6,4,5,5,1,110334010
10,166,334,11,2,,,,,,,,,,,,,,,,,,,15,10,2,15,7,2,,,,110334011
10,166,334,11,1,,,,,,,,,,,,,,,,,,,14,10,2,14,7,2,,,,110334011
10,166,334,14,2,,,,,,,,,,,,,,,,,,,5,8,4,7,8,2,7,8,4,110334014
10,166,334,14,1,,,,,,,,,,,,,,,,,,,,,,7,8,2,7,8,2,110334014
10,166,334,15,2,,,,,,,,,,,,,,,,,,,7,8,9,7,8,4,7,8,5,110334015
10,166,334,15,1,,,,,,,,,,,,,,,,,,,7,8,10,7,8,4,7,8,5,110334015
10,166,335,3,1,,,,,,,,,,4,5,1,4,5,1,,,,4,5,1,4,5,1,2,4,1,110335003
10,166,335,3,2,2,7,35,,,,,,,4,5,1,4,5,1,,,,4,5,1,4,5,1,2,4,1,110335003
10,166,335,3,3,,,,,,,,,,4,5,1,4,5,1,,,,4,5,1,4,5,1,2,3,1,110335003
10,166,335,6,4,1,7,5,,,,,,,,,,,,,2,4,2,5,4,2,3,5,2,,,,110335006
